"Phylum" "Class" "Order" "Family" "Genus" "FAD.age" "LAD.age" "FAD_bin" "LAD_bin"
"36444" "Cnidaria" "Anthozoa" "Scleractinia" "Margarophylliidae" "Neoconophyllia" 247.2 235 53 56
"36462" "Cnidaria" "Scyphozoa" "Conulariida" "Conulariidae" "Neoconularia" 272.3 265.1 47 48
"36465" "Cnidaria" "Anthozoa" "Stauriida" "Lykophyllidae" "Neocystiphyllum" 433.4 423 24 27
"36475" "Cnidaria" "Anthozoa" "Stauriida" "Aulophyllidae" "Neokoninckophyllum" 323.2 295.5 39 43
"36490" "Cnidaria" "Anthozoa" "Stauriida" "Ptenophyllidae" "Neomphyma" 419.2 382.7 29 33
"36526" "Cnidaria" "Anthozoa" "Auloporida" "Multithecoporidae" "Neomultithecopora" 358.9 259.9 36 49
"36549" "Cnidaria" "Anthozoa" "Stauriida" "Paliphyllidae" "Neopaliphyllum" 433.4 423 24 27
"36552" "Cnidaria" "Anthozoa" "Auloporida" "Gorskyitidae" "Neosyringopora" 298.9 290.1 43 44
"36570" "Cnidaria" "Anthozoa" "Cystiphyllida" "Tryplasmatidae" "Neotryplasma" 460.9 443.7 17 21
"36573" "Cnidaria" "Anthozoa" "Heliolitida" "Plasmoporellidae" "Neowormsipora" 460.9 445.2 17 19
"36578" "Cnidaria" "Anthozoa" "Stauriida" "Hapsiphyllidae" "Neozaphrentis" 449.5 259.9 19 49
"36628" "Cnidaria" "Anthozoa" "Scleractinia" "Montlivaltiidae" "Nerthastraea" 33.9 11.62 88 92
"36636" "Cnidaria" "Anthozoa" "Scleractinia" "Turbinoliidae" "Nicaeotrochus" 56 28.1 84 88
"36649" "Cnidaria" "Anthozoa" "Heliolitida" "Heliolitidae" "Ningqiangolites" 438.5 427.4 23 25
"36654" "Cnidaria" "Anthozoa" "Cystiphyllida" "Holmophyllidae" "Nipponophyllum" 443.4 407.6 21 30
"36661" "Cnidaria" "Scyphozoa" "Conulariida" "Conulariidae" "Notoconularia" 295.5 265.1 44 48
"36673" "Cnidaria" "Anthozoa" "Scleractinia" "Caryophylliidae" "Notocyathus" 43 0.0117 85 94
"36707" "Cnidaria" "Anthozoa" "Scleractinia" "Dendrophylliidae" "Notophyllia" 15.97 3.6 91 93
"36714" "Cnidaria" "Anthozoa" "Lichenariida" "Lyoporidae" "Nyctopora" 468.1 433.4 16 23
"36766" "Cnidaria" "Anthozoa" "Scleractinia" "Oculinidae" "Oculina" 125 0 74 94
"36842" "Cnidaria" "Anthozoa" "Favositida" "Alveolitidae" "Oculipora" 419.2 393.3 29 31
"36852" "Cnidaria" "Anthozoa" "Stauriida" "Halliidae" "Odontophyllum" 393.3 382.7 32 33
"36856" "Cnidaria" "Anthozoa" "Scleractinia" "Reimaniphylliidae" "Oedalmia" 228 201.3 57 58
"36866" "Cnidaria" "Anthozoa" "Scleractinia" "Agariciidae" "Ogilviastraea" 93.5 66 77 81
"36927" "Cnidaria" "Anthozoa" "Scleractinia" "Conophyllidae" "Omphalophyllia" 242 201.3 54 58
"36973" "Cnidaria" "Anthozoa" "Scleractinia" "Guyniidae" "Onchotrochus" 100.5 89.3 76 78
"36979" "Cnidaria" "Anthozoa" "Scleractinia" "Amphiastreidae" "Opisthophyllum" 150.8 113 69 74
"36989" "Cnidaria" "Anthozoa" "Scleractinia" "Oppelismiliidae" "Oppelismilia" 237 174.1 56 62
"36997" "Cnidaria" "Anthozoa" "Scleractinia" "Merulinidae" "Orbicella" 37.2 0 87 94
"37275" "Cnidaria" "Anthozoa" "Scleractinia" "Rhipidogyridae" "Orbignygyra" 129.4 56 73 83
"37291" "Cnidaria" "Anthozoa" "Scleractinia" "Rhizangiidae" "Oulangia" 20.44 0.0117 90 94
"37299" "Cnidaria" "Anthozoa" "Scleractinia" "Merulinidae" "Oulophyllia" 23.03 0 90 94
"37322" "Cnidaria" "Anthozoa" "Scleractinia" "Andemantastraeidae" "Ovalastraeopsis" 170.3 161.2 64 67
"37324" "Cnidaria" "Anthozoa" "Scleractinia" "Latomeandridae" "Ovalastrea" 171.6 66 63 81
"37458" "Cnidaria" "Anthozoa" "Scleractinia" "Pectiniidae" "Oxypora" 20.44 0 90 94
"37466" "Cnidaria" "Anthozoa" "Stauriida" "Pseudopavonidae" "Ozakiphyllum" 346.7 315.2 37 39
"37471" "Cnidaria" "Anthozoa" "Scleractinia" "Zardinophyllidae" "Pachydendron" 237 201.3 56 58
"37476" "Cnidaria" "Anthozoa" "Favositida" "Favositidae" "Pachyfavosites" 443.4 358.9 21 35
"37583" "Cnidaria" "Anthozoa" "Scleractinia" "Meandrinidae" "Pachygyra" 161.2 33.9 67 87
"37601" "Cnidaria" "Anthozoa" "Heliolitida" "Pseudoplasmoporidae" "Pachyhelioplasma" 423 402.5 28 31
"37603" "Cnidaria" "Anthozoa" "Scleractinia" "Pachyphyllidae" "Pachyphyllia" 129.4 70.6 73 81
"37606" "Cnidaria" "Anthozoa" "Stauriida" "Phillipsastreidae" "Pachyphyllum" 388.1 358.9 32 35
"37669" "Cnidaria" "Anthozoa" "Favositida" "Pachyporidae" "Pachypora" 433.4 265.1 24 48
"37685" "Cnidaria" "Anthozoa" "Scleractinia" "Agariciidae" "Pachyseris" 37.2 0 87 94
"37775" "Cnidaria" "Anthozoa" "Scleractinia" "Zardinophyllidae" "Pachysolenia" 242 208.5 54 58
"37788" "Cnidaria" "Anthozoa" "Favositida" "Palaeacidae" "Palaeacis" 358.9 330.9 36 37
"37819" "Cnidaria" "Anthozoa" "Scleractinia" "Reimaniphylliidae" "Palaeastraea" 237 201.3 56 58
"37853" "Cnidaria" "Anthozoa" "Cystiphyllida" "Palaeocyclidae" "Palaeocyclus" 443.4 410.8 21 29
"37871" "Cnidaria" "Anthozoa" "Scleractinia" "Oculinidae" "Palaeohelia" 112.03 93.5 75 77
"37874" "Cnidaria" "Anthozoa" "Stauriida" "Stauriidae" "Palaeophyllum" 485.4 423 14 27
"37969" "Cnidaria" "Anthozoa" "Scleractinia" "Columastreidae" "Palaeoplesiastraea" 23.03 5.333 90 92
"37998" "Cnidaria" "Anthozoa" "Heliolitida" "Palaeoporitidae" "Palaeoporites" 456.1 433.4 18 23
"38003" "Cnidaria" "Anthozoa" "Scleractinia" "Guyniidae" "Palaeopsammia" 139.8 47.8 70 84
"38061" "Cnidaria" "Anthozoa" "Scleractinia" "Siderastreidae" "Palaeosiderofungia" 125.45 66 74 81
"38072" "Cnidaria" "Anthozoa" "Stauriida" "Palaeosmiliidae" "Palaeosmilia" 364.7 315.2 35 39
"38166" "Cnidaria" "Anthozoa" "Stauriida" "Palaeosmiliidae" "Palastraea" 336 323.2 37 38
"38175" "Cnidaria" "Anthozoa" "Scleractinia" "Astrocoeniidae" "Palauastrea" 15.97 0 91 94
"38179" "Cnidaria" "Anthozoa" "Scleractinia" "Dendrophylliidae" "Paleoastroides" 28.1 5.333 89 92
"38191" "Cnidaria" "Anthozoa" "Favositida" "Favositidae" "Paleofavosites" 460.9 232 17 56
"38669" "Cnidaria" "Anthozoa" "Stauriida" "Paliphyllidae" "Paliphyllum" 460.9 433.4 17 23
"38690" "Cnidaria" "Anthozoa" "Scleractinia" "Stylophyllidae" "Pamirophyllum" 212 201.3 57 58
"38696" "Cnidaria" "Anthozoa" "Scleractinia" "Pamiroseriidae" "Pamiroseris" 247.2 201.3 53 58
"38802" "Cnidaria" "Anthozoa" "Stauriida" "Halliidae" "Papiliophyllum" 410.8 387.7 30 32
"38810" "Cnidaria" "Anthozoa" "Stauriida" "Plerophyllidae" "Paracaninia" 279.3 252.17 46 52
"38867" "Cnidaria" "Anthozoa" "Scleractinia" "Montlivaltiidae" "Paraclausastraea" 145 100.5 70 75
"38877" "Cnidaria" "Scyphozoa" "Conulariida" "Conulariidae" "Paraconularia" 438.5 201.3 23 58
"38961" "Cnidaria" "Anthozoa" "Scleractinia" "Reimaniphylliidae" "Paracuifia" 228 201.3 57 58
"38967" "Cnidaria" "Anthozoa" "Scleractinia" "Caryophylliidae" "Paracyathus" 66 0.0117 82 94
"39070" "Cnidaria" "Anthozoa" "Scleractinia" "Cyclolitidae" "Paracycloseris" 125 33.9 74 87
"39090" "Cnidaria" "Anthozoa" "Stauriida" "Disphyllidae" "Paradisphyllum" 419.2 407.6 29 30
"39092" "Cnidaria" "Anthozoa" "Stauriida" "Lophotichiidae" "Paraduplophyllum" 307 265.1 41 48
"39103" "Cnidaria" "Anthozoa" "Stauriida" "Kleopatrinidae" "Paraheritschioides" 323.2 279.3 39 45
"39149" "Cnidaria" "Anthozoa" "Stauriida" "Waagenophyllidae" "Paraipciphyllum" 272.3 259.9 47 49
"39165" "Cnidaria" "Anthozoa" "Scleractinia" "Merulinidae" "Paraleptoria" 56 37.2 84 87
"39167" "Cnidaria" "Anthozoa" "Stauriida" "Petalaxidae" "Paralithostrotion" 336 295.5 37 43
"39169" "Cnidaria" "Anthozoa" "Scleractinia" "Smilotrochiidae" "Paramontlivaltia" 167.7 93.5 65 77
"39179" "Cnidaria" "Anthozoa" "Scleractinia" "Placocoeniidae" "Paraplacocoenia" 122.46 56 74 83
"39197" "Cnidaria" "Anthozoa" "Coenothecalia" "Helioporidae" "Parapolytremacis" 93.5 15.97 77 90
"39222" "Cnidaria" "Anthozoa" "Stauriida" "Durhaminidae" "Pararachnastraea" 298.9 268 43 48
"39288" "Cnidaria" "Anthozoa" "Scleractinia" "Faviidae" "Parasimplastrea" 11.608 0.0117 92 94
"39296" "Cnidaria" "Anthozoa" "Scleractinia" "Caryophylliidae" "Parasmilia" 150.8 7.246 69 92
"39380" "Cnidaria" "Anthozoa" "Heliolitida" "Stelliporellidae" "Parastelliporella" 455.8 443.7 18 21
"39383" "Cnidaria" "Anthozoa" "Scleractinia" "Astraeomorphidae" "Parastraeomorpha" 232 201.3 56 58
"39395" "Cnidaria" "Anthozoa" "Favositida" "Parastriatoporidae" "Parastriatopora" 449.5 358.9 19 35
"39473" "Cnidaria" "Anthozoa" "Scleractinia" "Acrosmiliidae" "Parasynastraea" 145 72.1 70 80
"39475" "Cnidaria" "Anthozoa" "Tetradiida" "Tetradiidae" "Paratetradium" 460.9 443.7 17 21
"39477" "Cnidaria" "Anthozoa" "Scleractinia" "Protoheterastraeidae" "Paravolzeia" 237 215.56 56 57
"39479" "Cnidaria" "Anthozoa" "Stauriida" "Waagenophyllidae" "Parawentzelella" 272.3 259.9 47 49
"39507" "Cnidaria" "Anthozoa" "Scleractinia" "Donacosmilidae" "Parepismilia" 163.5 122.46 67 74
"39511" "Cnidaria" "Anthozoa" "Scleractinia" "Acroporidae" "Paretallonia" 166.1 93.5 66 77
"39550" "Cnidaria" "Anthozoa" "Scleractinia" "Agathiphylliidae" "Pattalophyllia" 72.1 15.97 81 90
"39582" "Cnidaria" "Anthozoa" "Stauriida" "Waagenophyllidae" "Pavastehphyllum" 298.9 259.9 43 49
"39591" "Cnidaria" "Anthozoa" "Scleractinia" "Agariciidae" "Pavona" 61.6 0 83 94
"39846" "Cnidaria" "Anthozoa" "Scleractinia" "Merulinidae" "Pectinia" 23.03 0 90 94
"39858" "Cnidaria" "Anthozoa" "Stauriida" "Phillipsastreidae" "Peneckiella" 419.2 358.9 29 35
"39924" "Cnidaria" "Anthozoa" "Scleractinia" "Cyathophoridae" "Pentacoenia" 130 100.5 73 75
"39945" "Cnidaria" "Anthozoa" "Stauriida" "Pentaphyllidae" "Pentamplexus" 290.1 252.17 45 52
"39949" "Cnidaria" "Anthozoa" "Stauriida" "Pentaphyllidae" "Pentaphyllum" 407.6 252.17 31 52
"40121" "Cnidaria" "Anthozoa" "Scleractinia" "Montlivaltiidae" "Peplosmilia" 170.3 61.6 64 82
"40149" "Cnidaria" "Anthozoa" "Scleractinia" "Turbinoliidae" "Peponocyathus" 28.4 0.0117 88 94
"40200" "Cnidaria" "Anthozoa" "Stauriida" "Cyathophyllidae" "Peripaedium" 393.3 382.7 32 33
"40210" "Cnidaria" "Anthozoa" "Scleractinia" "Flabellidae" "Periplacotrochus" 66 13.82 82 91
"40225" "Cnidaria" "Anthozoa" "Scleractinia" "Latomeandridae" "Periseris" 174.1 66 63 81
"40295" "Cnidaria" "Anthozoa" "Stauriida" "Kleopatrinidae" "Permastraea" 295.5 279.3 44 45
"40328" "Cnidaria" "Anthozoa" "Stauriida" "Petalaxidae" "Petalaxis" 330.9 272.3 38 46
"40409" "Cnidaria" "Anthozoa" "Stauriida" "Petraiidae" "Petraia" 455.8 410.8 18 29
"40413" "Cnidaria" "Anthozoa" "Favositida" "Micheliniidae" "Petridictyum" 409.1 393.3 30 31
"40418" "Cnidaria" "Anthozoa" "Scleractinia" "Oculinidae" "Petrophyllia" 109 0.126 75 94
"40454" "Cnidaria" "Anthozoa" "Scleractinia" "Faviidae" "Petrophylliella" 41.3 5.333 85 92
"40465" "Cnidaria" "Anthozoa" "Stauriida" "Entelophyllidae" "Petrozium" 443.4 419.2 21 28
"40482" "Cnidaria" "Anthozoa" "Stauriida" "Phillipsastreidae" "Pexiphyllum" 388.1 372.2 32 34
"40488" "Cnidaria" "Anthozoa" "Scleractinia" "Faviidae" "Phacellocoenia" 129.4 55.8 73 84
"40498" "Cnidaria" "Anthozoa" "Stauriida" "Phillipsastreidae" "Phacellophyllum" 407.6 358.9 31 35
"40521" "Cnidaria" "Anthozoa" "Scleractinia" "Oppelismiliidae" "Phacelophyllia" 201.3 174.1 59 62
"40530" "Cnidaria" "Anthozoa" "Scleractinia" "Stylophyllidae" "Phacelostylophyllum" 235 125.45 56 74
"40567" "Cnidaria" "Anthozoa" "Stauriida" "Lykophyllidae" "Phaulactis" 449.5 407.6 19 30
"40621" "Cnidaria" "Anthozoa" "Stauriida" "Phillipsastreidae" "Phillipsastrea" 419.2 358.9 29 35
"40800" "Cnidaria" "Anthozoa" "Scleractinia" "Meandrinidae" "Phragmosmilia" 93.9 66 77 81
"40805" "Cnidaria" "Anthozoa" "Scleractinia" "Rhizangiidae" "Phyllangia" 33.9 0.781 88 94
"40819" "Cnidaria" "Anthozoa" "Scleractinia" "Montlivaltiidae" "Phyllogyra" 174.1 168.3 63 64
"40823" "Cnidaria" "Anthozoa" "Scleractinia" "Meandrinidae" "Phyllosmilia" 93.9 66 77 81
"40847" "Cnidaria" "Anthozoa" "Scleractinia" "Rhipidogyridae" "Phytogyra" 163.5 66 67 81
"40868" "Cnidaria" "Anthozoa" "Stauriida" "Kodonophyllidae" "Pilophyllia" 440.8 433.4 22 23
"40871" "Cnidaria" "Anthozoa" "Stauriida" "Kyphophyllidae" "Pilophyllum" 445.6 410.8 19 29
"40897" "Cnidaria" "Anthozoa" "Scleractinia" "Stylophyllidae" "Pinacophyllum" 247.2 182.7 53 61
"40934" "Cnidaria" "Anthozoa" "Scleractinia" "Siderastreidae" "Pironastrea" 61.6 0.0117 83 94
"40951" "Cnidaria" "Anthozoa" "Scleractinia" "Placocoeniidae" "Placocoenia" 145 66 70 81
"40974" "Cnidaria" "Anthozoa" "Favositida" "Coenitidae" "Placocoenites" 443.4 382.7 21 33
"40994" "Cnidaria" "Anthozoa" "Scleractinia" "Caryophylliidae" "Placocyathus" 56 0.0117 84 94
"41070" "Cnidaria" "Anthozoa" "Scleractinia" "Rhipidogyridae" "Placogyra" 163.5 100.5 67 75
"41090" "Cnidaria" "Anthozoa" "Scleractinia" "Placophylliidae" "Placophyllia" 201.3 33.9 59 87
"41161" "Cnidaria" "Anthozoa" "Scleractinia" "Montlivaltiidae" "Placosmilia" 125 5.333 74 92
"41214" "Cnidaria" "Anthozoa" "Scleractinia" "Flabellidae" "Placotrochus" 100.5 13.82 76 91
"41221" "Cnidaria" "Anthozoa" "Favositida" "Alveolitidae" "Planalveolites" 439 423 22 27
"41231" "Cnidaria" "Anthozoa" "Favositida" "Coenitidae" "Planocoenites" 430.5 382.7 25 33
"41237" "Cnidaria" "Anthozoa" "Stauriida" "Lykophyllidae" "Plasmophyllum" 443.4 382.7 21 33
"41248" "Cnidaria" "Anthozoa" "Heliolitida" "Plasmoporidae" "Plasmopora" 460.9 358.9 17 35
"41324" "Cnidaria" "Anthozoa" "Heliolitida" "Plasmoporellidae" "Plasmoporella" 460.9 427.4 17 25
"41375" "Cnidaria" "Anthozoa" "Favositida" "Coenitidae" "Platyaxum" 410.8 382.7 30 33
"41423" "Cnidaria" "Anthozoa" "Scleractinia" "Astrocoeniidae" "Platycoenia" 38 11.62 86 92
"41434" "Cnidaria" "Anthozoa" "Scleractinia" "Merulinidae" "Platygyra" 58.7 0 83 94
"41801" "Cnidaria" "Anthozoa" "Scleractinia" "Rhizangiidae" "Platyhelia" 19 5.333 90 92
"41806" "Cnidaria" "Anthozoa" "Scleractinia" "Caryophylliidae" "Platytrochus" 66 11.608 82 92
"41862" "Cnidaria" "Anthozoa" "Stauriida" "Plerophyllidae" "Pleramplexus" 295.5 265.1 44 48
"41866" "Cnidaria" "Anthozoa" "Stauriida" "Plerophyllidae" "Plerophyllum" 298.9 252.17 43 52
"41903" "Cnidaria" "Anthozoa" "Scleractinia" "Faviidae" "Plesiastrea" 125 0 74 94
"41994" "Cnidaria" "Anthozoa" "Scleractinia" "Smilotrochiidae" "Plesiocoenia" 168.3 164.7 65 66
"41996" "Cnidaria" "Anthozoa" "Scleractinia" "Smilotrochiidae" "Plesiosmilia" 163.5 109 67 75
"42008" "Cnidaria" "Anthozoa" "Scleractinia" "Faviidae" "Pleurocora" 125 61.6 74 82
"42032" "Cnidaria" "Anthozoa" "Favositida" "Micheliniidae" "Pleurodictyum" 443.4 298.9 21 42
"42207" "Cnidaria" "Anthozoa" "Scleractinia" "Amphiastreidae" "Pleurophyllia" 161.2 93.9 67 76
"42247" "Cnidaria" "Anthozoa" "Auloporida" "Syringoporidae" "Pleurosiphonella" 358.9 298.9 36 42
"42264" "Cnidaria" "Anthozoa" "Scleractinia" "Axosmiliidae" "Pleurosmilia" 157.3 93.9 68 76
"42274" "Cnidaria" "Anthozoa" "Scleractinia" "Amphiastreidae" "Pleurostylina" 163.5 109 67 75
"42287" "Cnidaria" "Anthozoa" "Favositida" "Favositidae" "Plicatomurus" 423 382.7 28 33
"42301" "Cnidaria" "Anthozoa" "Scleractinia" "Pocilloporidae" "Pocillopora" 56 0 84 94
"42653" "Cnidaria" "Anthozoa" "Scleractinia" "Fungiidae" "Podabacia" 37.2 0 87 94
"42657" "Cnidaria" "Anthozoa" "Heliolitida" "Stelliporellidae" "Podollites" 433.4 423 24 27
"42667" "Cnidaria" "Anthozoa" "Scleractinia" "Haplaraeidae" "Podoseris" 112.03 99.6 75 76
"42672" "Cnidaria" "Anthozoa" "Scleractinia" "Coryphylliidae" "Pokljukosmilia" 237 215.56 56 57
"42674" "Cnidaria" "Anthozoa" "Scleractinia" "Thamnasteriidae" "Polyastropsis" 170.3 109 64 75
"42677" "Cnidaria" "Anthozoa" "Scleractinia" "Microsolenidae" "Polyphylloseris" 161.2 66 67 81
"42724" "Cnidaria" "Anthozoa" "Stauriida" "Waagenophyllidae" "Polythecalis" 290.1 259.9 45 49
"42896" "Cnidaria" "Anthozoa" "Scleractinia" "Poritidae" "Porites" 56 0 84 94
"44777" "Cnidaria" "Anthozoa" "Cystiphyllida" "Tryplasmatidae" "Porpites" 449.5 427.4 19 25
"44804" "Cnidaria" "Anthozoa" "Favositida" "Micheliniidae" "Praemichelinia" 410.8 254.17 30 51
"44811" "Cnidaria" "Anthozoa" "Stauriida" "Waagenophyllidae" "Praewentzelella" 272.3 259.9 47 49
"44825" "Cnidaria" "Anthozoa" "Scleractinia" "Aulastraeoporidae" "Preverastraea" 129.4 93.5 73 77
"44843" "Cnidaria" "Anthozoa" "Cystiphyllida" "Palaeocyclidae" "Primitophyllum" 457.5 449.5 18 19
"44847" "Cnidaria" "Anthozoa" "Scleractinia" "Reimaniphylliidae" "Primorodendron" 212 201.3 57 58
"44850" "Cnidaria" "Anthozoa" "Favositida" "Multisoleniidae" "Priscosolenia" 449.5 443.7 19 21
"44853" "Cnidaria" "Anthozoa" "Stauriida" "Eridophyllidae" "Prismatophyllum" 410.8 372.2 30 34
"44863" "Cnidaria" "Anthozoa" "Scleractinia" "Stylinidae" "Proaplophyllia" 201.3 145 59 69
"44875" "Cnidaria" "Anthozoa" "Favositida" "Micheliniidae" "Procteria" 393.3 383.7 32 33
"44878" "Cnidaria" "Anthozoa" "Scleractinia" "Stylinidae" "Procyathophora" 247.2 235 53 56
"44883" "Cnidaria" "Anthozoa" "Scleractinia" "Procyclolitidae" "Procyclolites" 242 182.7 54 61
"44910" "Cnidaria" "Anthozoa" "Scleractinia" "Donacosmilidae" "Prodonacosmilia" 201.3 190.8 59 60
"44914" "Cnidaria" "Anthozoa" "Scleractinia" "Meandrinidae" "Progyrosmilia" 23.03 0 90 94
"44926" "Cnidaria" "Anthozoa" "Heliolitida" "Proheliolitidae" "Proheliolites" 460.9 440.8 17 21
"44934" "Cnidaria" "Anthozoa" "Heliolitida" "Proporidae" "Propora" 460.9 387.7 17 32
"45052" "Cnidaria" "Anthozoa" "Stauriida" "Polycoeliidae" "Prosmilia" 279.3 265.1 46 48
"45056" "Cnidaria" "Anthozoa" "Heliolitida" "Coccoserididae" "Protaraea" 460.9 427.4 17 25
"45124" "Cnidaria" "Anthozoa" "Scleractinia" "Protoheterastraeidae" "Protoheterastrea" 247.2 201.3 53 58
"45149" "Cnidaria" "Anthozoa" "Stauriida" "Petalaxidae" "Protoivanovia" 298.9 290.1 43 44
"45153" "Cnidaria" "Anthozoa" "Stauriida" "Kleopatrinidae" "Protolonsdaleiastraea" 298.9 279.3 43 45
"45176" "Cnidaria" "Anthozoa" "Stauriida" "Phillipsastreidae" "Protomacgeea" 407.6 383.7 31 33
"45179" "Cnidaria" "Anthozoa" "Favositida" "Micheliniidae" "Protomichelinia" 315.2 252.17 40 52
"45254" "Cnidaria" "Anthozoa" "Stauriida" "Pycnostylidae" "Protopilophyllum" 449.5 433.4 19 23
"45256" "Cnidaria" "Anthozoa" "Scleractinia" "Calamophylliidae" "Protoseris" 163.5 132.9 67 72
"45274" "Cnidaria" "Anthozoa" "Scleractinia" "Stylophyllidae" "Protostylophyllum" 237 189.6 56 61
"45279" "Cnidaria" "Anthozoa" "Stauriida" "Kleopatrinidae" "Protowentzelella" 336 272.3 37 46
"45369" "Cnidaria" "Anthozoa" "Heliolitida" "Palaeoporitidae" "Protrochiscolithus" 460.9 443.4 17 21
"45383" "Cnidaria" "Anthozoa" "Scleractinia" "Rhipidogyridae" "Pruvostastraea" 161.2 100.5 67 75
"45396" "Cnidaria" "Anthozoa" "Scleractinia" "Siderastreidae" "Psammocora" 41.3 0 85 94
"45444" "Cnidaria" "Anthozoa" "Scleractinia" "Rhipidogyridae" "Psammogyra" 161.2 100.5 67 75
"45467" "Cnidaria" "Anthozoa" "Scleractinia" "Stylinidae" "Psammohelia" 163.5 112.03 67 75
"45475" "Cnidaria" "Anthozoa" "Stauriida" "Mucophyllidae" "Pseudamplexus" 443.4 358.9 21 35
"45542" "Cnidaria" "Anthozoa" "Scleractinia" "Faviidae" "Pseudisastraea" 167.7 161.2 65 67
"45567" "Cnidaria" "Anthozoa" "Stauriida" "Waagenophyllidae" "Pseudocarniaphyllum" 298.9 259.9 43 49
"45583" "Cnidaria" "Anthozoa" "Stauriida" "Ptenophyllidae" "Pseudochonophyllum" 419.2 391.9 29 32
"45588" "Cnidaria" "Anthozoa" "Scleractinia" "Stylinidae" "Pseudocoenia" 171.6 109 63 75
"45733" "Cnidaria" "Anthozoa" "Scleractinia" "Stylinidae" "Pseudocoeniopsis" 175.6 83.6 62 79
"45763" "Cnidaria" "Anthozoa" "Stauriida" "Durhaminidae" "Pseudocystophora" 298.9 279.3 43 45
"45783" "Cnidaria" "Anthozoa" "Scleractinia" "Amphiastreidae" "Pseudodiplocoenia" 166.1 145 66 69
"45788" "Cnidaria" "Anthozoa" "Scleractinia" "Faviidae" "Pseudodiploria" 15.97 0 91 94
"46111" "Cnidaria" "Anthozoa" "Scleractinia" "Haplaraeidae" "Pseudofavia" 93.9 72.1 77 80
"46113" "Cnidaria" "Anthozoa" "Favositida" "Pseudofavositidae" "Pseudofavosites" 323.2 252.17 39 52
"46130" "Cnidaria" "Anthozoa" "Stauriida" "Ptenophyllidae" "Pseudogrypophyllum" 419.2 391.9 29 32
"46137" "Cnidaria" "Anthozoa" "Stauriida" "Waagenophyllidae" "Pseudohuangia" 295.5 252.17 44 52
"46168" "Cnidaria" "Anthozoa" "Scleractinia" "Rhipidogyridae" "Pseudoironella" 161.2 100.5 67 75
"46217" "Cnidaria" "Anthozoa" "Auloporida" "Multithecoporidae" "Pseudomultithecopora" 279.3 265.1 46 48
"46225" "Cnidaria" "Anthozoa" "Scleractinia" "Faviidae" "Pseudomyriophyllia" 145 93.5 70 77
"46249" "Cnidaria" "Anthozoa" "Stauriida" "Pseudopavonidae" "Pseudopavona" 346.7 307 37 40
"46256" "Cnidaria" "Anthozoa" "Stauriida" "Lykophyllidae" "Pseudophaulactis" 438.5 427.4 23 25
"46259" "Cnidaria" "Anthozoa" "Scleractinia" "Opisthophyllidae" "Pseudopisthophyllum" 163.5 100.5 67 75
"46270" "Cnidaria" "Anthozoa" "Heliolitida" "Pseudoplasmoporidae" "Pseudoplasmopora" 443.4 382.7 21 33
"46282" "Cnidaria" "Anthozoa" "Stauriida" "Waagenophyllidae" "Pseudopolythecalis" 290.1 259.9 45 49
"46292" "Cnidaria" "Anthozoa" "Coenothecalia" "Helioporidae" "Pseudopolytremacis" 130 85.8 73 79
"46317" "Cnidaria" "Anthozoa" "Auloporida" "Roemeriidae" "Pseudoroemeripora" 376.1 330.9 34 37
"46319" "Cnidaria" "Anthozoa" "Scleractinia" "Siderastreidae" "Pseudosiderastrea" 5.333 0 93 94
"46324" "Cnidaria" "Anthozoa" "Stauriida" "Bothrophyllidae" "Pseudotimania" 315.2 290.1 40 44
"46330" "Cnidaria" "Anthozoa" "Stauriida" "Mucophyllidae" "Pseudotryplasma" 419.2 358.9 29 35
"46340" "Cnidaria" "Anthozoa" "Stauriida" "Lophophyllidiidae" "Pseudowannerophyllum" 307 279.3 41 45
"46351" "Cnidaria" "Anthozoa" "Stauriida" "Cyathophyllidae" "Pseudozaphrentis" 387.7 372.2 33 34
"46357" "Cnidaria" "Anthozoa" "Stauriida" "Cyathopsidae" "Pseudozaphrentoides" 339.4 279.3 37 45
"46395" "Cnidaria" "Anthozoa" "Scleractinia" "Rhipidogyridae" "Psilogyra" 105.3 66 75 81
"46399" "Cnidaria" "Anthozoa" "Stauriida" "Ptenophyllidae" "Psydracophyllum" 402.5 382.7 31 33
"46408" "Cnidaria" "Anthozoa" "Stauriida" "Phillipsastreidae" "Pterorrhiza" 393.3 382.4 32 34
"46422" "Cnidaria" "Anthozoa" "Stauriida" "Ptychophyllidae" "Ptychophyllum" 443.4 407.6 21 30
"46443" "Cnidaria" "Anthozoa" "Scleractinia" "Montlivaltiidae" "Puschastraea" 167.7 152.1 65 68
"46446" "Cnidaria" "Anthozoa" "Stauriida" "Lykophyllidae" "Pycnactis" 449.5 423 19 27
"46463" "Cnidaria" "Anthozoa" "Heliolitida" "Pycnolithidae" "Pycnolithus" 460.9 438.5 17 22
"46466" "Cnidaria" "Anthozoa" "Stauriida" "Pycnostylidae" "Pycnostylus" 438.5 407.6 23 30
"46485" "Cnidaria" "Anthozoa" "Scleractinia" "Amphiastreidae" "Quenstedtiphyllia" 237 228 56 57
"46487" "Cnidaria" "Anthozoa" "Heliolitida" "Halysitidae" "Quepora" 460.9 419.2 17 28
"46493" "Cnidaria" "Anthozoa" "Stauriida" "Disphyllidae" "Radiastraea" 419.2 372.2 29 34
