"Phylum" "Class" "Order" "Family" "Genus" "FAD.age" "LAD.age" "FAD_bin" "LAD_bin"
"92544" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Stantonella" 83.5 66 80 81
"92731" "Mollusca" "Gastropoda" "Neogastropoda" "Drilliidae" "Stenodrillia" 28.1 1.806 89 94
"92749" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Stenoloron" 449.5 336 19 37
"92797" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Stenozone" 323.2 259.9 39 49
"92845" "Mollusca" "Gastropoda" "Sorbeoconcha" "Siliquariidae" "Stephopoma" 23.03 0.34 90 94
"93115" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Stramonita" 23.03 0 90 94
"93205" "Mollusca" "Gastropoda" "Bellerophontida" "Sinuitidae" "Strangulites" 460.9 455.8 17 18
"93212" "Mollusca" "Gastropoda" "Euomphalina" "Anomphalidae" "Straparella" 345 252.17 37 52
"93220" "Mollusca" "Gastropoda" "Murchisoniina" "Straparollinidae" "Straparollina" 485.4 382.7 14 33
"93279" "Mollusca" "Gastropoda" "Euomphalina" "Euomphalidae" "Straparollus" 460.9 113 17 74
"93512" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Strepsidura" 83.5 28.1 80 88
"93591" "Mollusca" "Gastropoda" "Heterostropha" "Streptacididae" "Streptacis" 346.7 251.3 37 52
"93628" "Mollusca" "Gastropoda" "Neogastropoda" "Fasciolariidae" "Streptochetus" 259.9 2.588 49 93
"93669" "Mollusca" "Gastropoda" "Neogastropoda" "Fasciolariidae" "Streptodictyon" 28.1 5.333 89 92
"93718" "Mollusca" "Gastropoda" "Neogastropoda" "Turbinellidae" "Streptosiphon" 38 5.333 86 92
"93722" "Mollusca" "Gastropoda" "Euomphalina" "Elasmonematidae" "Streptotrochus" 443.4 407.6 21 30
"93734" "Mollusca" "Gastropoda" "Architectibranchia" "Tubiferidae" "Striactaeonina" 199.3 175.6 60 62
"93819" "Mollusca" "Gastropoda" "Neogastropoda" "Terebridae" "Strioterebrum" 33.9 0 88 94
"94385" "Mollusca" "Gastropoda" "Murchisoniina" "Soleniscidae" "Strobeus" 430.5 221.5 25 57
"94666" "Mollusca" "Gastropoda" "Neogastropoda" "Columbellidae" "Strombina" 33.9 0 88 94
"94965" "Mollusca" "Gastropoda" "Neogastropoda" "Columbellidae" "Strombinella" 11.62 2.588 92 93
"94976" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Strombinophos" 15.97 0.781 91 94
"95565" "Mollusca" "Gastropoda" "Euomphalina" "Platyceratidae" "Strophostylus" 443.4 265.1 21 48
"95608" "Mollusca" "Gastropoda" "Euomphalina" "Platyceratidae" "Strotostoma" 272.3 252.17 47 52
"95768" "Mollusca" "Gastropoda" "Pleurotomariida" "Stuorellidae" "Stuorella" 247.2 232 53 56
"95782" "Mollusca" "Gastropoda" "Thecosomata" "Cavoliniidae" "Styliola" 28.1 0.781 89 94
"95817" "Mollusca" "Gastropoda" "Murchisoniina" "Loxonematidae" "Stylonema" 427.4 382.7 26 33
"95861" "Mollusca" "Gastropoda" "Neogastropoda" "Drilliidae" "Suavodrillia" 33.9 2.588 88 93
"95870" "Mollusca" "Gastropoda" "Neogastropoda" "Mitridae" "Subcancilla" 23.03 0.0117 90 94
"95992" "Mollusca" "Gastropoda" "Murchisoniina" "Subulitidae" "Subulites" 485.4 268.8 14 47
"96178" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Suessonia" 66 56 82 83
"96196" "Mollusca" "Gastropoda" "Architectibranchia" "Bullinidae" "Sulcoactaeon" 175.6 113 62 74
"96286" "Mollusca" "Gastropoda" "Neogastropoda" "Pseudolividae" "Sulcobuccinum" 66 38 82 86
"96352" "Mollusca" "Gastropoda" "Cephalaspidea" "Retusidae" "Sulcoretusa" 83.5 0.0117 80 94
"96402" "Mollusca" "Gastropoda" "Architectibranchia" "Acteocinidae" "Sulcularia" 20.44 0.781 90 94
"96431" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Surculites" 66 0.0117 82 94
"96514" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Surculoma" 56 38 84 86
"96549" "Mollusca" "Gastropoda" "Neogastropoda" "Cancellariidae" "Sveltella" 61.6 28.1 83 88
"96586" "Mollusca" "Gastropoda" "Neogastropoda" "Cancellariidae" "Sveltia" 59.2 2.588 83 93
"96642" "Mollusca" "Gastropoda" "Neogastropoda" "Volutidae" "Sycospira" 41.3 33.9 85 87
"96646" "Mollusca" "Gastropoda" "Neogastropoda" "Melongenidae" "Sycostoma" 70.6 0.0117 81 94
"96698" "Mollusca" "Gastropoda" "Neogastropoda" "Cancellariidae" "Sydaphera" 20.44 0.0117 90 94
"96711" "Mollusca" "Gastropoda" "Cycloneritimorpha" "Symmetrocapulidae" "Symmetrocapulus" 164.7 112.03 66 75
"96728" "Mollusca" "Gastropoda" "Neogastropoda" "Drilliidae" "Syntomodrillia" 33.9 0.781 88 94
"96916" "Mollusca" "Gastropoda" "Euomphalina" "Platyceratidae" "Tachloconcha" 427.4 423 26 27
"96930" "Mollusca" "Gastropoda" "Neogastropoda" "Fasciolariidae" "Taioma" 83.6 37.2 80 87
"96954" "Mollusca" "Gastropoda" "Pleurotomariida" "Pleurotomariidae" "Talantodiscus" 205.6 171.6 58 63
"97010" "Mollusca" "Gastropoda" "Allogastropoda" "Mathildidae" "Tangarilda" 201.3 196.5 59 60
"97036" "Mollusca" "Gastropoda" "Pleurotomariida" "Portlockiellidae" "Tapinotomaria" 318.1 265.1 39 48
"97094" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Taranis" 33.9 3.6 88 93
"97098" "Mollusca" "Gastropoda" "Sorbeoconcha" "Thiaridae" "Tarebia" 33.9 0.0117 88 94
"97128" "Mollusca" "Gastropoda" "Neogastropoda" "Cancellariidae" "Tatara" 66 28.4 82 88
"97132" "Mollusca" "Gastropoda" "Sorbeoconcha" "Potamididae" "Tateiwaia" 23.03 11.608 90 92
"97145" "Mollusca" "Gastropoda" "Sorbeoconcha" "Cerithiidae" "Taxonia" 48.6 3.6 84 93
"97151" "Mollusca" "Gastropoda" "Neogastropoda" "Volutidae" "Tectaplica" 83.5 66 80 81
"97347" "Mollusca" "Gastropoda" "Patellogastropoda" "Acmaeidae" "Tectura" 23.03 0 90 94
"97574" "Mollusca" "Gastropoda" "Euomphalina" "Macluritidae" "Teiichispira" 485.4 457.5 14 18
"97805" "Mollusca" "Gastropoda" "Sorbeoconcha" "Potamididae" "Telescopium" 66 0.0117 82 94
"97829" "Mollusca" "Gastropoda" "Bellerophontida" "Tropidodiscidae" "Temnodiscus" 468.1 410.8 16 29
"97868" "Mollusca" "Gastropoda" "Sorbeoconcha" "Siliquariidae" "Tenagodus" 235 0.0117 56 94
"97962" "Mollusca" "Gastropoda" "Architectibranchia" "Acteonidae" "Tenuiactaeon" 59.2 0.126 83 94
"97964" "Mollusca" "Gastropoda" "Sorbeoconcha" "Pleisotrochidae" "Tenuicerithium" 66 15.97 82 90
"97999" "Mollusca" "Gastropoda" "Neogastropoda" "Volutidae" "Teramachia" 11.608 0.781 92 94
"98081" "Mollusca" "Gastropoda" "Neogastropoda" "Terebridae" "Terebra" 56 0 84 94
"98643" "Mollusca" "Gastropoda" "Sorbeoconcha" "Potamididae" "Terebralia" 83.5 0 80 94
"98733" "Mollusca" "Gastropoda" "Neogastropoda" "Fasciolariidae" "Terebraspira" 5.333 0.0117 93 94
"98750" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Terebrifusus" 66 38 82 86
"98796" "Mollusca" "Gastropoda" "Neogastropoda" "Raphitomidae" "Teretia" 23.03 0.781 90 94
"98840" "Mollusca" "Gastropoda" "Allogastropoda" "Mathildidae" "Teretrina" 247.2 201.3 53 58
"98917" "Mollusca" "Gastropoda" "Neogastropoda" "Pseudolividae" "Testallium" 38 7.246 86 92
"98929" "Mollusca" "Gastropoda" "Bellerophontida" "Plectonotidae" "Tetranota" 468.1 443.7 16 21
"99069" "Mollusca" "Gastropoda" "Bellerophontida" "Bellerophontidae" "Teutonophon" 407.6 326.4 31 38
"99081" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Thais" 33.9 0 88 94
"99168" "Mollusca" "Gastropoda" "Neogastropoda" "Raphitomidae" "Thatcheria" 23.03 3.6 90 93
"99173" "Mollusca" "Gastropoda" "Neogastropoda" "Horaiclavidae" "Thelecythara" 11.62 0.781 92 94
"99249" "Mollusca" "Gastropoda" "Sorbeoconcha" "Campanilidae" "Thericium" 66 0 82 94
"99433" "Mollusca" "Gastropoda" "Sorbeoconcha" "Thiaridae" "Thiara" 235 0.0117 56 94
"99569" "Mollusca" "Gastropoda" "Euomphalina" "Holopeidae" "Threavia" 455.8 407.6 18 30
"99760" "Mollusca" "Gastropoda" "Allogastropoda" "Tofanellidae" "Tofanella" 237 228 56 57
"99769" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Tomopleura" 23.03 0.0117 90 94
"99866" "Mollusca" "Gastropoda" "Sorbeoconcha" "Turritellidae" "Torcula" 66 0.0117 82 94
"99955" "Mollusca" "Gastropoda" "Architectibranchia" "Acteonidae" "Tornatellaea" 171.6 2.588 63 93
"100114" "Mollusca" "Gastropoda" "Architectibranchia" "Acteonidae" "Tornatina" 157.3 2.588 68 93
"100153" "Mollusca" "Gastropoda" "Sorbeoconcha" "Turritellidae" "Torquesia" 125 0.0117 74 94
"100230" "Mollusca" "Gastropoda" "Neogastropoda" "Melongenidae" "Torquifer" 15.97 7.246 91 92
"100236" "Mollusca" "Gastropoda" "Allogastropoda" "Mathildidae" "Toulminella" 66 59.2 82 83
"100256" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Trachelochetus" 38 3.6 86 93
"100262" "Mollusca" "Gastropoda" "Pleurotomariida" "Pleurotomariidae" "Trachybembix" 254.17 228 51 57
"100270" "Mollusca" "Gastropoda" "Cycloneritimorpha" "Trachyspiridae" "Trachydomia" 358.9 252.17 36 52
"100342" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Trachypollia" 23.03 2.588 90 93
"100350" "Mollusca" "Gastropoda" "Cycloneritimorpha" "Trachyspiridae" "Trachyspira" 290.1 252.17 45 52
"100378" "Mollusca" "Gastropoda" "Neogastropoda" "Nassariidae" "Trajana" 23.03 0.0117 90 94
"100427" "Mollusca" "Gastropoda" "Bellerophontida" "Bucaniidae" "Tremanotus" 457.5 46.2 18 85
"100474" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Trepospira" 438.5 298.9 23 42
"100569" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Triangularia" 410.8 391.9 30 32
"100607" "Mollusca" "Gastropoda" "Allogastropoda" "Mathildidae" "Tricarilda" 201.3 161.2 59 67
"100800" "Mollusca" "Gastropoda" "Neogastropoda" "Cancellariidae" "Trigonostoma" 70.6 0.0117 81 94
"101089" "Mollusca" "Gastropoda" "Architectibranchia" "Acteonidae" "Triploca" 37.2 28.4 87 88
"101092" "Mollusca" "Gastropoda" "Neogastropoda" "Fasciolariidae" "Triplofusus" 20.44 0.0117 90 94
"101128" "Mollusca" "Gastropoda" "Neogastropoda" "Fasciolariidae" "Tritonatractus" 47.8 33.9 85 87
"101163" "Mollusca" "Gastropoda" "Neogastropoda" "Cancellariidae" "Tritonoharpa" 5.333 0 93 94
"101167" "Mollusca" "Gastropoda" "Bellerophontida" "Plectonotidae" "Tritonophon" 460.9 419.2 17 28
"101186" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Tritonopsis" 28.4 15.97 88 90
"101193" "Mollusca" "Gastropoda" "Neogastropoda" "Pseudolividae" "Triumphis" 23.03 0.781 90 94
"101369" "Mollusca" "Gastropoda" "Architectibranchia" "Acteonidae" "Trochactaeon" 129.4 66 73 81
"101696" "Mollusca" "Gastropoda" "Sorbeoconcha" "Campanilidae" "Trochocerithium" 20.44 1.806 90 94
"101702" "Mollusca" "Gastropoda" "Euomphalina" "Planitrochidae" "Trochomphalus" 452 443.7 19 21
"101949" "Mollusca" "Gastropoda" "Pleurotomariida" "Trochotomidae" "Trochotoma" 247.2 155.7 53 68
"101962" "Mollusca" "Gastropoda" "Pleurotomariida" "Phymatopleuridae" "Trochotomaria" 199.3 168.3 60 64
"102233" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Trominina" 41.3 11.608 85 92
"102274" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Trophon" 59.2 0 83 94
"102391" "Mollusca" "Gastropoda" "Sorbeoconcha" "Turritellidae" "Tropicolpus" 28.4 15.9 88 91
"102396" "Mollusca" "Gastropoda" "Bellerophontida" "Tropidodiscidae" "Tropidodiscus" 485.4 252.17 14 52
"102500" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Tropidostropha" 345.3 318.1 37 39
"102504" "Mollusca" "Gastropoda" "Neogastropoda" "Cochlespiridae" "Tropisurcula" 56 28.1 84 88
"102550" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Truncaria" 5.333 0.0117 93 94
"102587" "Mollusca" "Gastropoda" "Sorbeoconcha" "Trypanaxidae" "Trypanaxis" 66 38 82 86
"102591" "Mollusca" "Gastropoda" "Murchisoniina" "Murchisoniidae" "Trypanocochlea" 268.8 201.3 48 58
"102655" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Trypanotoma" 56 33.9 84 87
"102685" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Trypanotopsis" 41.3 38 85 86
"102694" "Mollusca" "Gastropoda" "Allogastropoda" "Mathildidae" "Tuba" 139.8 33.9 70 87
"102706" "Mollusca" "Gastropoda" "Euomphalina" "Tubinidae" "Tubina" 410.8 391.9 30 32
"102757" "Mollusca" "Gastropoda" "Neogastropoda" "Tudiclidae" "Tudiclana" 66 37.2 82 87
"102815" "Mollusca" "Gastropoda" "Neogastropoda" "Turbinellidae" "Turbinella" 458.4 0.0117 18 94
"103024" "Mollusca" "Gastropoda" "Euomphalina" "Anomphalidae" "Turbinilopsis" 387.7 259.9 33 49
"103506" "Mollusca" "Gastropoda" "Euomphalina" "Platyceratidae" "Turbonellina" 345.3 318.1 37 39
"103851" "Mollusca" "Gastropoda" "Neritoina" "Neritopsidae" "Turbonitella" 455.8 237 18 55
"103880" "Mollusca" "Gastropoda" "Euomphalina" "Palaeotrochidae" "Turbonopsis" 393.3 372.2 32 34
"103903" "Mollusca" "Gastropoda" "Neogastropoda" "Cancellariidae" "Turehua" 33.9 19 88 90
"103907" "Mollusca" "Gastropoda" "Neogastropoda" "Clavatulidae" "Turricula" 83.5 0 80 94
"104292" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Turrinosyrinx" 47.8 28.1 85 88
"104304" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Turris" 145 0 70 94
"104579" "Mollusca" "Gastropoda" "Sorbeoconcha" "Turritellidae" "Turritella" 247.2 0 53 94
"108986" "Mollusca" "Gastropoda" "Allogastropoda" "Gordenellidae" "Turritelloidea" 201.3 113 59 74
"108992" "Mollusca" "Gastropoda" "Murchisoniina" "Eotomariidae" "Turritoma" 478.6 423 14 27
"109040" "Mollusca" "Gastropoda" "Euomphalina" "Anomphalidae" "Tychonia" 339.4 326.4 37 38
"109044" "Mollusca" "Gastropoda" "Sorbeoconcha" "Potamididae" "Tylochilus" 59.2 47.8 83 84
"109228" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Tylotiella" 11.608 2.588 92 93
"109235" "Mollusca" "Gastropoda" "Sorbeoconcha" "Potamididae" "Tympanotonos" 66 0.0117 82 94
"109392" "Mollusca" "Gastropoda" "Sorbeoconcha" "Cerithiidae" "Tympanotonus" 83.5 70.6 80 81
"109395" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Typhina" 47.8 2.588 85 93
"109483" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Typhinellus" 23.03 0.0117 90 94
"109508" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Typhis" 66 0.0117 82 94
"109620" "Mollusca" "Gastropoda" "Murchisoniina" "Loxonematidae" "Tyrsoecus" 247.2 208.5 53 58
"109656" "Mollusca" "Gastropoda" "Murchisoniina" "Phanerotrematidae" "Ulrichospira" 438.5 423 23 27
"109673" "Mollusca" "Gastropoda" "Murchisoniina" "Cheeneetnukiidae" "Ulungaratoconcha" 407.6 382.7 31 33
"109774" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Umbotropis" 443.4 393.3 21 31
"109779" "Mollusca" "Gastropoda" "Notaspidea" "Umbraculidae" "Umbraculum" 61.7 15.97 82 90
"109792" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinulidae" "Umpquaia" 55.8 41.3 84 85
"109799" "Mollusca" "Gastropoda" "Bellerophontida" "Bucaniidae" "Undulabucania" 460.9 443.7 17 21
"109832" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Unedogemmula" 11.62 0.0117 92 94
"109845" "Mollusca" "Gastropoda" "Neogastropoda" "Cancellariidae" "Unitas" 66 15.9 82 91
"109938" "Mollusca" "Gastropoda" "Allogastropoda" "Tofanellidae" "Urlocella" 168.3 161.2 65 67
"109946" "Mollusca" "Gastropoda" "Neogastropoda" "Costellariidae" "Uromitra" 47.8 0 85 94
"110071" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Urosalpinx" 61.6 0.0117 83 94
"110185" "Mollusca" "Gastropoda" "Allogastropoda" "Tofanellidae" "Usedomella" 189.6 161.2 61 67
"110199" "Mollusca" "Gastropoda" "Thecosomata" "Cavoliniidae" "Vaginella" 33.9 5.333 88 92
"110496" "Mollusca" "Gastropoda" "Neogastropoda" "Turbinellidae" "Vasum" 47.8 0.0117 85 94
"110597" "Mollusca" "Gastropoda" "Murchisoniina" "Murchisoniidae" "Vebericochlis" 306.95 259.9 41 49
"110707" "Mollusca" "Gastropoda" "Neogastropoda" "Cancellariidae" "Ventrilia" 23.03 0.781 90 94
"110870" "Mollusca" "Gastropoda" "Sorbeoconcha" "Turritellidae" "Vermicularia" 161.2 0 67 94
"111060" "Mollusca" "Gastropoda" "Neogastropoda" "Costellariidae" "Vexillum" 100.5 0.0117 76 94
"111198" "Mollusca" "Gastropoda" "Neogastropoda" "Mitromorphidae" "Vexithara" 48.6 15.9 84 91
"111201" "Mollusca" "Gastropoda" "Sorbeoconcha" "Potamididae" "Vicarya" 112.03 5.333 75 92
"111228" "Mollusca" "Gastropoda" "Sorbeoconcha" "Potamididae" "Vicaryella" 23.03 11.608 90 92
"111244" "Mollusca" "Gastropoda" "Sorbeoconcha" "Batillariidae" "Vicinocerithium" 66 33.9 82 87
"111275" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Villmaria" 387.7 358.9 33 35
"111297" "Mollusca" "Gastropoda" "Neogastropoda" "Mangeliidae" "Vitricythara" 3.6 0.781 93 94
"111382" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Vitularia" 23.03 0.0117 90 94
"111396" "Mollusca" "Gastropoda" "Architaenioglossa" "Viviparidae" "Viviparus" 170.3 0.0117 64 94
"111512" "Mollusca" "Gastropoda" "Murchisoniina" "Murchisoniidae" "Vladanella" 410.8 382.7 30 33
"111517" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Vokesimurex" 33.9 0.0117 88 94
"111666" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Vokesinotus" 5.333 0.0117 93 94
"111672" "Mollusca" "Gastropoda" "Neogastropoda" "Melongenidae" "Volema" 61.6 0 83 94
"111714" "Mollusca" "Gastropoda" "Neogastropoda" "Volutidae" "Voluta" 66 0.0117 82 94
"111809" "Mollusca" "Gastropoda" "Neogastropoda" "Volutidae" "Volutifusus" 11.608 0.781 92 94
"111829" "Mollusca" "Gastropoda" "Neogastropoda" "Volutidae" "Volutilithes" 83.5 15.97 80 90
"111911" "Mollusca" "Gastropoda" "Neogastropoda" "Volutidae" "Volutoconus" 15.97 2.588 91 93
"111913" "Mollusca" "Gastropoda" "Neogastropoda" "Volutidae" "Volutoderma" 100.5 56 76 83
"111957" "Mollusca" "Gastropoda" "Neogastropoda" "Volutomitridae" "Volutomitra" 59.2 0.126 83 94
"111962" "Mollusca" "Gastropoda" "Neogastropoda" "Volutidae" "Volutomorpha" 100.5 56 76 83
"112057" "Mollusca" "Gastropoda" "Neogastropoda" "Mitridae" "Volvaria" 56 15.97 84 90
"112073" "Mollusca" "Gastropoda" "Neogastropoda" "Marginellidae" "Volvarina" 28.1 0 89 94
"112178" "Mollusca" "Gastropoda" "Neogastropoda" "Marginellidae" "Volvarinella" 47.8 11.608 85 92
"112188" "Mollusca" "Gastropoda" "Architectibranchia" "Acteocinidae" "Volvula" 13.82 2.588 91 93
"112193" "Mollusca" "Gastropoda" "Cephalaspidea" "Retusidae" "Volvulella" 70.6 0 81 94
"112283" "Mollusca" "Gastropoda" "Bellerophontida" "Tropidodiscidae" "Vorticina" 364.7 272.3 35 46
"112302" "Mollusca" "Gastropoda" "Sorbeoconcha" "Cerithiidae" "Voysa" 100.5 70.6 76 81
"112368" "Mollusca" "Gastropoda" "Bellerophontida" "Bellerophontidae" "Waagenella" 358.9 252.17 36 52
"112458" "Mollusca" "Gastropoda" "Neogastropoda" "Volutomitridae" "Waimatea" 37.2 15.9 87 91
"112461" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Walnichollsia" 290.1 259.9 45 49
"112474" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Wannerispira" 254.17 251.3 51 52
"112498" "Mollusca" "Gastropoda" "Architaenioglossa" "Ampullinidae" "Warakia" 28.1 11.608 89 92
"112501" "Mollusca" "Gastropoda" "Bellerophontida" "Euphemitidae" "Warthia" 358.9 247.2 36 53
"112663" "Mollusca" "Gastropoda" "Euomphalina" "Euomphalidae" "Weeksia" 93.5 66 77 81
"112696" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Wellergyi" 339.4 298.9 37 42
"112730" "Mollusca" "Gastropoda" "Basommatophora" "Siphonariidae" "Williamia" 33.9 0.0117 88 94
"112743" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Winterbergiella" 387.7 358.9 33 35
"112755" "Mollusca" "Gastropoda" "Neogastropoda" "Fasciolariidae" "Woodsella" 85.8 66 79 81
"113092" "Mollusca" "Gastropoda" "Murchisoniina" "Wortheniellidae" "Wortheniella" 247.2 228 53 57
"113228" "Mollusca" "Gastropoda" "Murchisoniina" "Plethospiridae" "Wortheniopsis" 265.1 208.5 49 58
"113233" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Wrigleya" 56 41.3 84 85
"113248" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Xanthochorus" 15.97 0 91 94
"113643" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Xenoturris" 28.1 0.126 89 94
"113645" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Xymene" 56 0.0117 84 94
"113664" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Xymenopsis" 11.608 0 92 94
"113671" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Yasila" 41.3 33.9 85 87
"113673" "Mollusca" "Gastropoda" "Bellerophontida" "Bellerophontidae" "Yochelsonellisa" 303.7 252.17 42 52
"113753" "Mollusca" "Gastropoda" "Murchisoniina" "Zygopleuridae" "Zardinistylus" 235 109 56 75
"113755" "Mollusca" "Gastropoda" "Sorbeoconcha" "Turritellidae" "Zaria" 56 5.333 84 92
"113808" "Mollusca" "Gastropoda" "Sorbeoconcha" "Turritellidae" "Zeacolpus" 61.6 0.126 83 94
"113848" "Mollusca" "Gastropoda" "Sorbeoconcha" "Potamididae" "Zeacumantus" 11.608 0.0117 92 94
"113864" "Mollusca" "Gastropoda" "Neogastropoda" "Terebridae" "Zeacuminia" 41.3 11.608 85 92
"113879" "Mollusca" "Gastropoda" "Neogastropoda" "Cancellariidae" "Zeadmete" 23.03 15.9 90 91
"113932" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Zelandiella" 56 3.6 84 93
"113941" "Mollusca" "Gastropoda" "Neogastropoda" "Borsoniidae" "Zemacies" 59.2 11.608 83 92
"113963" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Zemira" 28.4 11.608 88 92
"113968" "Mollusca" "Gastropoda" "Neogastropoda" "Columbellidae" "Zemitrella" 21.7 5.333 90 92
"113974" "Mollusca" "Gastropoda" "Sorbeoconcha" "Planaxidae" "Zeradina" 21.7 15.9 90 91
"113986" "Mollusca" "Gastropoda" "Architectibranchia" "Acteocinidae" "Zikkuratia" 70.6 61.6 81 82
"114000" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Zlichomphalina" 410.8 99.6 30 76
"114115" "Mollusca" "Gastropoda" "Bellerophontida" "Tropidodiscidae" "Zonidiscus" 455.8 423 18 27
"114133" "Mollusca" "Gastropoda" "Pleurotomariida" "Zygitidae" "Zygites" 247.2 232 53 56
"114140" "Mollusca" "Gastropoda" "Murchisoniina" "Zygopleuridae" "Zygopleura" 358.9 47.8 36 84
