"Phylum" "Class" "Order" "Family" "Genus" "FAD.age" "LAD.age" "FAD_bin" "LAD_bin"
"80770" "Mollusca" "Bivalvia" "Veneroidei" "Mactridae" "Mactromeris" 66 0.0117 82 94
"81000" "Mollusca" "Bivalvia" "Lucinida" "Mactromyidae" "Mactromya" 247.2 113 53 74
"81194" "Mollusca" "Bivalvia" "Lucinida" "Mactromyidae" "Mactromyopsis" 168.3 163.5 65 66
"81197" "Mollusca" "Bivalvia" "Veneroidei" "Mactridae" "Mactrotoma" 28.1 0 89 94
"81242" "Mollusca" "Bivalvia" "Myalinida" "Inoceramidae" "Magadiceramus" 93.9 83.5 77 80
"81281" "Mollusca" "Bivalvia" "Carditida" "Carditidae" "Maghrebella" 122.46 93.5 74 77
"81291" "Mollusca" "Bivalvia" "Ostreida" "Posidoniidae" "Magnolobia" 247.2 235 53 56
"81318" "Mollusca" "Bivalvia" "Myalinida" "Atomodesmatidae" "Maitaia" 279.3 247.2 46 53
"81365" "Mollusca" "Bivalvia" "Pholadida" "Ceratomyidae" "Makoiamya" 212 201.6 57 58
"81471" "Mollusca" "Bivalvia" "Pectinida" "Buchiidae" "Malayomaorica" 175.6 66 62 81
"81686" "Mollusca" "Bivalvia" "Ostreida" "Malleidae" "Malleus" 23.03 0.0117 90 94
"81690" "Mollusca" "Bivalvia" "Cyrtodontida" "Stolidotidae" "Maminka" 433.4 423 24 27
"81702" "Mollusca" "Bivalvia" "Ostreida" "Pergamidiidae" "Manticula" 242 139.8 54 70
"81715" "Mollusca" "Bivalvia" "Cyrtodontida" "Praecardiidae" "Manulicula" 430.5 425.6 25 26
"81719" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Manupecten" 33.9 0.781 88 94
"81728" "Mollusca" "Bivalvia" "Solemyida" "Manzanellidae" "Manzanella" 279.3 268.8 46 47
"81738" "Mollusca" "Bivalvia" "Trigoniida" "Trigoniidae" "Maoritrigonia" 237 201.3 56 58
"81753" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Marama" 43 5.333 85 92
"81768" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Marcia" 41.3 0.0117 85 94
"81777" "Mollusca" "Bivalvia" "Pholadomyida" "Margaritariidae" "Margaritaria" 41.3 2.588 85 93
"81783" "Mollusca" "Bivalvia" "Pholadida" "Pholadidae" "Martesia" 112.03 0.0117 75 94
"81838" "Mollusca" "Bivalvia" "Carditida" "Crassatellidae" "Marvacrassatella" 23.03 0.0117 90 94
"81916" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Marwickia" 66 56 82 83
"81943" "Mollusca" "Bivalvia" "Cyrtodontida" "Cyrtodontidae" "Matheria" 460.9 427.4 17 25
"81961" "Mollusca" "Bivalvia" "Hippuritida" "Requieniidae" "Matheronia" 145 112.03 70 75
"81970" "Mollusca" "Bivalvia" "Hippuritida" "Monopleuridae" "Mathesia" 122.46 99.6 74 76
"81972" "Mollusca" "Bivalvia" "Arcida" "Arcidae" "Matsumotoa" 113 89.8 75 77
"81992" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Mclearnia" 163.5 125 67 74
"81999" "Mollusca" "Bivalvia" "Megalodontida" "Mecynodontidae" "Mecynodon" 393.3 382.7 32 33
"82001" "Mollusca" "Bivalvia" "Hippuritida" "Radiolitidae" "Medeella" 100.5 66 76 81
"82031" "Mollusca" "Bivalvia" "Cardiida" "Tancrediidae" "Meekia" 100.5 66 76 81
"82076" "Mollusca" "Bivalvia" "Ostreida" "Pinnidae" "Meekopinna" 313.8 252.17 40 52
"82093" "Mollusca" "Bivalvia" "Carditida" "Carditidae" "Megacardita" 56 0.0117 84 94
"82128" "Mollusca" "Bivalvia" "Arcida" "Cucullaeidae" "Megacucullaea" 166.1 125.45 66 74
"82134" "Mollusca" "Bivalvia" "Pholadomyida" "Megadesmidae" "Megadesmus" 326.4 247.2 38 53
"82206" "Mollusca" "Bivalvia" "Megalodontida" "Megalodontidae" "Megalodon" 416 205.6 29 58
"82238" "Mollusca" "Bivalvia" "Modiomorphida" "Modiomorphidae" "Megambonia" 419.2 336 29 37
"82240" "Mollusca" "Bivalvia" "Trigoniida" "Megatrigoniidae" "Megatrigonia" 130 89.3 73 78
"82247" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Megaxinus" 33.9 0.0117 88 94
"82277" "Mollusca" "Bivalvia" "Nuculanida" "Sareptidae" "Megayoldia" 72.1 2.588 81 93
"82319" "Mollusca" "Bivalvia" "Veneroidei" "Glossidae" "Meiocardia" 72.1 0.0117 81 94
"82345" "Mollusca" "Bivalvia" "Pectinida" "Oxytomidae" "Meleagrinella" 247.2 66 53 81
"82548" "Mollusca" "Bivalvia" "Veneroidei" "Erycinidae" "Melliteryx" 3.6 0.0117 93 94
"82551" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Melosia" 23.03 11.608 90 92
"82561" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Mercenaria" 28.4 0 88 94
"82926" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Mercimonia" 47.8 15.97 85 90
"82928" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Meretrix" 100.5 0.0117 76 94
"83083" "Mollusca" "Bivalvia" "Cardiida" "Tellinidae" "Merisca" 28.4 0 88 94
"83162" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Merklinia" 99.6 11.608 76 92
"83191" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Meroena" 47.8 38 85 86
"83197" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Mesocallista" 105.3 66 75 81
"83249" "Mollusca" "Bivalvia" "Veneroidei" "Mesodesmatidae" "Mesodesma" 56 0 84 94
"83285" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Mesolinga" 167.7 112.03 65 75
"83305" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Mesomiltha" 208.5 56 58 83
"83350" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Mesopeplum" 37.2 5.333 87 92
"83360" "Mollusca" "Bivalvia" "Nuculanida" "Nuculanidae" "Mesosaccella" 212 47.8 57 84
"83610" "Mollusca" "Bivalvia" "Cardiida" "Tellinidae" "Metis" 47.8 2.588 85 93
"83612" "Mollusca" "Bivalvia" "Hippuritida" "Caprinuloideidae" "Mexicaprina" 113 93.5 75 77
"83625" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Microcardium" 37.2 2.588 87 93
"83645" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Micronectes" 83.6 66 80 81
"83648" "Mollusca" "Bivalvia" "Trigoniida" "Trigoniidae" "Microtrigonia" 86.3 66 79 81
"83655" "Mollusca" "Bivalvia" "Cyrtodontida" "Stolidotidae" "Mila" 427.4 419.2 26 28
"83672" "Mollusca" "Bivalvia" "Hippuritida" "Radiolitidae" "Milovanovicia" 93.9 66 77 81
"83713" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Miltha" 145 0.0117 70 94
"83912" "Mollusca" "Bivalvia" "Modiomorphida" "Modiomorphidae" "Mimerodonta" 427.4 423 26 27
"83915" "Mollusca" "Bivalvia" "Trigoniida" "Trigoniidae" "Minetrigonia" 237 201.3 56 58
"83940" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Minnivola" 11.608 2.588 92 93
"83964" "Mollusca" "Bivalvia" "Carditida" "Carditidae" "Miodomeris" 66 56 82 83
"83968" "Mollusca" "Bivalvia" "Carditida" "Carditidae" "Miodontiscus" 20.44 0 90 94
"83977" "Mollusca" "Bivalvia" "Veneroidei" "Montacutidae" "Mioerycina" 23.03 2.588 90 93
"84005" "Mollusca" "Bivalvia" "Hippuritida" "Plagioptychidae" "Mitrocaprina" 86.3 66 79 81
"84057" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Mizuhopecten" 23.03 0.781 90 94
"84121" "Mollusca" "Bivalvia" "Trigoniida" "Trigoniidae" "Modesticoncha" 212 201.3 57 58
"84134" "Mollusca" "Bivalvia" "Cardiida" "Kalenteridae" "Modiella" 407.6 382.7 31 33
"84179" "Mollusca" "Bivalvia" "Mytilida" "Mytilidae" "Modiola" 242 232 54 56
"84181" "Mollusca" "Bivalvia" "Mytilida" "Crenellidae" "Modiolarca" 28.4 2.588 88 93
"84186" "Mollusca" "Bivalvia" "Mytilida" "Mytilidae" "Modiolaria" 56 0.0117 84 94
"84197" "Mollusca" "Bivalvia" "Mytilida" "Mytilidae" "Modiolatus" 113 0.0117 75 94
"84209" "Mollusca" "Bivalvia" "Modiomorphida" "Modiomorphidae" "Modiolodon" 463.5 443.7 17 21
"84251" "Mollusca" "Bivalvia" "Modiomorphida" "Modiomorphidae" "Modiolopsis" 485.4 259.9 14 49
"84552" "Mollusca" "Bivalvia" "Mytilida" "Mytilidae" "Modiolus" 407.6 0 31 94
"86176" "Mollusca" "Bivalvia" "Modiomorphida" "Modiomorphidae" "Modiomorpha" 460.9 298.9 17 42
"86460" "Mollusca" "Bivalvia" "Cardiida" "Tellinidae" "Moerella" 20.44 0 90 94
"86474" "Mollusca" "Bivalvia" "Ostreida" "Pterineidae" "Molinicola" 430.5 425.6 25 26
"86476" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Monitilora" 66 33.9 82 87
"86493" "Mollusca" "Bivalvia" "Hippuritida" "Monopleuridae" "Monopleura" 140.2 66 70 81
"86536" "Mollusca" "Bivalvia" "Myalinida" "Monopteriidae" "Monopteria" 313.8 298.9 40 42
"86538" "Mollusca" "Bivalvia" "Pectinida" "Monotidae" "Monotis" 237 201.3 56 58
"86742" "Mollusca" "Bivalvia" "Veneroidei" "Montacutidae" "Montacuta" 59.2 0 83 94
"86774" "Mollusca" "Bivalvia" "Ostreida" "Gryphaeidae" "Monticulina" 83.6 70.6 80 81
"86784" "Mollusca" "Bivalvia" "Hippuritida" "Caprinuloideidae" "Muellerriedia" 105.3 99.6 75 76
"86787" "Mollusca" "Bivalvia" "Veneroidei" "Mactridae" "Mulinia" 23.03 0 90 94
"87029" "Mollusca" "Bivalvia" "Mytilida" "Crenellidae" "Musculus" 170.3 0 64 94
"87196" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Mutiella" 125 66 74 81
"87202" "Mollusca" "Bivalvia" "Pholadida" "Myidae" "Mya" 85.8 0 79 94
"87587" "Mollusca" "Bivalvia" "Veneroidei" "Mesodesmatidae" "Myadesma" 48.6 28.1 84 88
"87591" "Mollusca" "Bivalvia" "Thraciida" "Myochamidae" "Myadora" 33.9 0.0117 88 94
"87609" "Mollusca" "Bivalvia" "Myalinida" "Myalinidae" "Myalina" 453 228 19 57
"87802" "Mollusca" "Bivalvia" "Cardiida" "Kalenteridae" "Myoconcha" 279.3 66 46 81
"87997" "Mollusca" "Bivalvia" "Pholadida" "Vacunellidae" "Myonia" 323.2 252.17 39 52
"88149" "Mollusca" "Bivalvia" "Pholadida" "Ceratomyidae" "Myopholas" 201.3 99.6 59 76
"88188" "Mollusca" "Bivalvia" "Trigoniida" "Myophorellidae" "Myophorella" 201.3 122.46 59 74
"88520" "Mollusca" "Bivalvia" "Trigoniida" "Myophoriidae" "Myophoria" 453 201.3 19 58
"88724" "Mollusca" "Bivalvia" "Carditida" "Myophoricardiidae" "Myophoricardium" 247.2 201.3 53 58
"88749" "Mollusca" "Bivalvia" "Trigoniida" "Trigoniidae" "Myophorigonia" 237 201.3 56 58
"88759" "Mollusca" "Bivalvia" "Carditida" "Myophoricardiidae" "Myophoriopis" 247.2 201.3 53 58
"88834" "Mollusca" "Bivalvia" "Veneroidei" "Neomiodontidae" "Myrene" 163.5 129.4 67 73
"88865" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Myrtea" 89.8 0.0117 78 94
"89033" "Mollusca" "Bivalvia" "Veneroidei" "Montacutidae" "Mysella" 59.2 0 83 94
"89066" "Mollusca" "Bivalvia" "Myalinida" "Mysidiellidae" "Mysidiella" 247.2 201.3 53 58
"89079" "Mollusca" "Bivalvia" "Pectinida" "Limidae" "Mysidioptera" 252.17 201.3 52 58
"89193" "Mollusca" "Bivalvia" "Mytilida" "Mytilidae" "Mytella" 61.6 0 83 94
"89195" "Mollusca" "Bivalvia" "Myalinida" "Ambonychiidae" "Mytilarca" 460.9 346.7 17 36
"89309" "Mollusca" "Bivalvia" "Mytilida" "Mytilidae" "Mytilaster" 15.97 0.0117 91 94
"89362" "Mollusca" "Bivalvia" "Mytilida" "Mytilidae" "Mytiloconcha" 20.44 2.588 90 93
"89369" "Mollusca" "Bivalvia" "Myalinida" "Inoceramidae" "Mytiloides" 189.6 66 61 81
"89828" "Mollusca" "Bivalvia" "Ostreida" "Malleidae" "Mytiloperna" 201.3 145 59 69
"89865" "Mollusca" "Bivalvia" "Veneroidei" "Dreissenidae" "Mytilopsis" 48.6 0 84 94
"89891" "Mollusca" "Bivalvia" "Mytilida" "Mytilidae" "Mytilus" 427.4 0 26 94
"90551" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Nagaoella" 125 109 74 75
"90574" "Mollusca" "Bivalvia" "Myalinida" "Myalinidae" "Naiadites" 339.4 306.95 37 41
"90582" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Nanaochlamys" 15.97 7.246 91 92
"90585" "Mollusca" "Bivalvia" "Cyrtodontida" "Antipleuridae" "Nandania" 409.1 372.2 30 34
"90587" "Mollusca" "Bivalvia" "Ostreida" "Gryphaeidae" "Nanogyra" 183 0.781 61 94
"91221" "Mollusca" "Bivalvia" "Arcida" "Parallelodontidae" "Nanonavis" 201.3 66 59 81
"91267" "Mollusca" "Bivalvia" "Carditida" "Astartidae" "Nargunella" 410.8 393.3 30 31
"91278" "Mollusca" "Bivalvia" "Ostreida" "Malleidae" "Nayadina" 105.3 47.8 75 84
"91294" "Mollusca" "Bivalvia" "Cardiida" "Lasaeidae" "Neaeromya" 3.6 0.0117 93 94
"91339" "Mollusca" "Bivalvia" "Nuculanida" "Neilonellidae" "Neilonella" 72.1 2.588 81 93
"91370" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Neithea" 145 61.6 70 82
"91743" "Mollusca" "Bivalvia" "Cyrtodontida" "Praecardiidae" "Neklania" 458.4 382.7 18 33
"91744" "Mollusca" "Bivalvia" "Cyrtodontida" "Antipleuridae" "Neklania" 458.4 382.7 18 33
"91758" "Mollusca" "Bivalvia" "Cardiida" "Tellinidae" "Nelltia" 100.5 89.8 76 77
"91764" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Nemocardium" 125 0.0117 74 94
"92166" "Mollusca" "Bivalvia" "Arcida" "Parallelodontidae" "Nemodon" 161.2 38 67 86
"92406" "Mollusca" "Bivalvia" "Hippuritida" "Caprinulidae" "Neocaprina" 109 93.5 75 77
"92431" "Mollusca" "Bivalvia" "Myalinida" "Inoceramidae" "Neocomiceramus" 145 109 70 75
"92440" "Mollusca" "Bivalvia" "Veneroidei" "Corbiculidae" "Neocorbicula" 112.03 0.0117 75 94
"92444" "Mollusca" "Bivalvia" "Carditida" "Astartidae" "Neocrassina" 201.3 132.9 59 72
"92564" "Mollusca" "Bivalvia" "Cardiida" "Kalenteridae" "Neocypricardinia" 345.3 298.9 37 42
"92568" "Mollusca" "Bivalvia" "Myalinida" "Inoceramidae" "Neoinoceramus" 33.9 5.333 88 92
"92571" "Mollusca" "Bivalvia" "Cardiida" "Neoleptonidae" "Neolepton" 21.7 0 90 94
"92578" "Mollusca" "Bivalvia" "Megalodontida" "Megalodontidae" "Neomegalodon" 242 201.3 54 58
"92690" "Mollusca" "Bivalvia" "Veneroidei" "Neomiodontidae" "Neomiodon" 170.3 132.9 64 72
"92716" "Mollusca" "Bivalvia" "Ostreida" "Gryphaeidae" "Neopycnodonte" 23.03 0.0117 90 94
"92777" "Mollusca" "Bivalvia" "Hippuritida" "Radiolitidae" "Neoradiolites" 99.6 66 76 81
"92784" "Mollusca" "Bivalvia" "Trigoniida" "Myophoriidae" "Neoschizodus" 268.8 201.3 48 58
"93173" "Mollusca" "Bivalvia" "Trigoniida" "Trigoniidae" "Neotrigonia" 15.97 3.6 91 93
"93182" "Mollusca" "Bivalvia" "Pectinida" "Heteropectinidae" "Neptunopecten" 295.5 254.17 44 51
"93198" "Mollusca" "Bivalvia" "Cardiida" "Kalenteridae" "Netschajewia" 272.3 235 47 56
"93228" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Nevenulora" 41.3 38 85 86
"93230" "Mollusca" "Bivalvia" "Pectinida" "Terquemiidae" "Newaagia" 247.2 66 53 81
"93309" "Mollusca" "Bivalvia" "Ostreida" "Ostreidae" "Nicaisolopha" 113 0.0117 75 94
"93355" "Mollusca" "Bivalvia" "Carditida" "Astartidae" "Nicaniella" 228 61.6 57 82
"93612" "Mollusca" "Bivalvia" "Pholadida" "Corbulidae" "Nipponicorbula" 113 89.3 75 78
"93621" "Mollusca" "Bivalvia" "Trigoniida" "Trigoniidae" "Nipponitrigonia" 170.3 93.5 64 77
"93677" "Mollusca" "Bivalvia" "Trigoniida" "Trigonioididae" "Nippononaia" 145 100.5 70 75
"93683" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Nippononectes" 93.5 66 77 81
"93690" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Nodipecten" 28.4 0 88 94
"93793" "Mollusca" "Bivalvia" "Arcida" "Noetiidae" "Noetia" 56 0 84 94
"93936" "Mollusca" "Bivalvia" "Arcida" "Parallelodontidae" "Nordenskjoeldia" 83.5 66 80 81
"93945" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Notocallista" 28.4 2.588 88 93
"93955" "Mollusca" "Bivalvia" "Cardiida" "Donacidae" "Notodonax" 83.5 59.2 80 83
"93959" "Mollusca" "Bivalvia" "Arcida" "Parallelodontidae" "Notogrammatodon" 48.6 11.608 84 92
"93982" "Mollusca" "Bivalvia" "Ostreida" "Ostreidae" "Notostrea" 37.2 3.6 87 93
"93989" "Mollusca" "Bivalvia" "Pholadida" "Teredinidae" "Nototeredo" 66 15.97 82 90
"94014" "Mollusca" "Bivalvia" "Trigoniida" "Trigoniidae" "Nototrigonia" 125 99.6 74 76
"94017" "Mollusca" "Bivalvia" "Solemyida" "Manzanellidae" "Nucinella" 252.17 0.781 52 94
"94074" "Mollusca" "Bivalvia" "Nuculida" "Nuculidae" "Nucula" 460.9 0 17 94
"95666" "Mollusca" "Bivalvia" "Nuculanida" "Nuculanidae" "Nuculana" 438.5 0 23 94
"97169" "Mollusca" "Bivalvia" "Nuculida" "Nuculidae" "Nuculanella" 323.2 252.17 39 52
"97171" "Mollusca" "Bivalvia" "Nuculida" "Nucularcidae" "Nucularca" 458.4 443.4 18 21
"97181" "Mollusca" "Bivalvia" "Nuculida" "Nuculidae" "Nuculavus" 358.9 265.1 36 48
"97707" "Mollusca" "Bivalvia" "Nuculida" "Praenuculidae" "Nuculodonta" 438.5 393.3 23 31
"97712" "Mollusca" "Bivalvia" "Nuculida" "Nuculidae" "Nuculoidea" 449.5 150.8 19 69
"97988" "Mollusca" "Bivalvia" "Nuculida" "Nuculidae" "Nuculoma" 247.2 5.333 53 92
"98142" "Mollusca" "Bivalvia" "Nuculida" "Nuculidae" "Nuculopsis" 407.6 66 31 81
"98442" "Mollusca" "Bivalvia" "Arcida" "Limopsidae" "Nucunella" 47.8 38 85 86
"98445" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Nutricola" 23.03 0 90 94
"98481" "Mollusca" "Bivalvia" "Cardiida" "Psammobiidae" "Nuttallia" 66 0.0117 82 94
"98498" "Mollusca" "Bivalvia" "Actinodontida" "Nyassidae" "Nyassa" 393.3 382.7 32 33
"98524" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Nymphalucina" 83.5 66 80 81
"98558" "Mollusca" "Bivalvia" "Pectinida" "Chaenocardiidae" "Obliquipecten" 298.9 252.17 43 52
"98587" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Obsoletiforma" 15.97 11.608 91 92
"98599" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Ochotochlamys" 247.2 174.1 53 62
"98636" "Mollusca" "Bivalvia" "Pholadida" "Ceratomyidae" "Ochotomya" 228 201.3 57 58
"98647" "Mollusca" "Bivalvia" "Ostreida" "Ostreidae" "Odontogryphaea" 72.1 33.9 81 87
"98692" "Mollusca" "Bivalvia" "Hippuritida" "Caprinidae" "Offneria" 130 109 73 75
"98719" "Mollusca" "Bivalvia" "Pholadida" "Pholadidae" "Opertochasma" 100.5 66 76 81
"98753" "Mollusca" "Bivalvia" "Carditida" "Astartidae" "Opis" 242 48.6 54 84
"98867" "Mollusca" "Bivalvia" "Carditida" "Astartidae" "Opisoma" 196.5 150.8 60 69
"98881" "Mollusca" "Bivalvia" "Myalinida" "Ambonychiidae" "Opisthoptera" 452 443.7 19 21
"98899" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Oppenheimopecten" 20.44 2.588 90 93
"98924" "Mollusca" "Bivalvia" "Carditida" "Crassatellidae" "Oriocrassatella" 326.4 254.17 38 51
"98971" "Mollusca" "Bivalvia" "Pectinida" "Aviculopectinidae" "Ornithopecten" 254.17 237 51 55
"98975" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Orthocardium" 56 28.1 84 88
"99003" "Mollusca" "Bivalvia" "Modiomorphida" "Modiomorphidae" "Orthodesma" 471.8 419.2 15 28
"99074" "Mollusca" "Bivalvia" "Myalinida" "Myalinidae" "Orthomyalina" 358.9 254.17 36 51
"99137" "Mollusca" "Bivalvia" "Solenida" "Orthonotidae" "Orthonota" 458.4 360.7 18 35
"99197" "Mollusca" "Bivalvia" "Hippuritida" "Caprinidae" "Orthoptychus" 100.5 93.5 76 77
"99204" "Mollusca" "Bivalvia" "Trigoniida" "Myophorellidae" "Orthotrigonia" 174.1 139.8 63 70
"99215" "Mollusca" "Bivalvia" "Nuculanida" "Nuculanidae" "Orthoyoldia" 56 0.0117 84 94
"99280" "Mollusca" "Bivalvia" "Cyrtodontida" "Cyrtodontidae" "Ortonella" 453 443.7 19 21
"99287" "Mollusca" "Bivalvia" "Ostreida" "Ostreidae" "Oscillolopha" 105.3 89.3 75 78
"99290" "Mollusca" "Bivalvia" "Ostreida" "Ostreidae" "Oscillopha" 113 66 75 81
"99337" "Mollusca" "Bivalvia" "Hippuritida" "Radiolitidae" "Osculigera" 83.6 66 80 81
"99340" "Mollusca" "Bivalvia" "Pholadomyida" "Pholadomyidae" "Osteomya" 196.5 93.5 60 77
"99355" "Mollusca" "Bivalvia" "Ostreida" "Ostreidae" "Ostrea" 251.2 0 52 94
"101564" "Mollusca" "Bivalvia" "Ostreida" "Ostreidae" "Ostreola" 13.82 2.588 91 93
"101578" "Mollusca" "Bivalvia" "Pectinida" "Monotidae" "Otapiria" 237 145 56 69
"101653" "Mollusca" "Bivalvia" "Carditida" "Astartidae" "Oxyeurax" 164.7 125.45 66 74
"101656" "Mollusca" "Bivalvia" "Carditida" "Astartidae" "Oxyloma" 170.3 0 64 94
"101662" "Mollusca" "Bivalvia" "Veneroidei" "Mactridae" "Oxyperas" 56 5.333 84 92
"101680" "Mollusca" "Bivalvia" "Pectinida" "Oxytomidae" "Oxytoma" 247.2 61.6 53 82
"102211" "Mollusca" "Bivalvia" "Arcida" "Arcidae" "Pachecoa" 56 38 84 86
"102307" "Mollusca" "Bivalvia" "Unionida" "Pachycardiidae" "Pachycardia" 247.2 228 53 57
"102320" "Mollusca" "Bivalvia" "Pholadida" "Corbulidae" "Pachydon" 56 5.333 84 92
"102345" "Mollusca" "Bivalvia" "Pholadomyida" "Pholadomyidae" "Pachymya" 190.8 66 61 81
"102393" "Mollusca" "Bivalvia" "Megalodontida" "Megalodontidae" "Pachyrisma" 247.2 145 53 69
"102411" "Mollusca" "Bivalvia" "Pholadida" "Corbulidae" "Pachyrotunda" 15.97 5.333 91 92
"102415" "Mollusca" "Bivalvia" "Hippuritida" "Caprinidae" "Pachytraga" 136.4 122.46 71 74
"102421" "Mollusca" "Bivalvia" "Trigoniida" "Trigoniidae" "Pacitrigonia" 105.3 66 75 81
"102449" "Mollusca" "Bivalvia" "Cardiida" "Anthracosiidae" "Palaeanodonta" 298.9 252.17 43 52
"102451" "Mollusca" "Bivalvia" "Cardiida" "Palaeocarditidae" "Palaeocardita" 237 174.1 56 62
"102565" "Mollusca" "Bivalvia" "Nuculida" "Praenuculidae" "Palaeoconcha" 470 387.7 16 32
"102579" "Mollusca" "Bivalvia" "Pectinida" "Limidae" "Palaeolima" 364.7 201.3 35 58
"102706" "Mollusca" "Bivalvia" "Lucinida" "Mactromyidae" "Palaeolucina" 323.2 290.1 39 44
"102708" "Mollusca" "Bivalvia" "Cardiida" "Tellinidae" "Palaeomoera" 125 66 74 81
"102723" "Mollusca" "Bivalvia" "Actinodontida" "Palaeomutelidae" "Palaeomutela" 279.3 254.17 46 51
"103817" "Mollusca" "Bivalvia" "Nuculida" "Nuculidae" "Palaeonucula" 339.4 113 37 74
"104325" "Mollusca" "Bivalvia" "Pectinida" "Leiopectinidae" "Palaeopecten" 427.4 419.2 26 28
"104330" "Mollusca" "Bivalvia" "Modiomorphida" "Palaeopharidae" "Palaeopharus" 237 201.3 56 58
"104359" "Mollusca" "Bivalvia" "Ostreida" "Pterineidae" "Palaeopteria" 478.6 443.7 14 21
"104362" "Mollusca" "Bivalvia" "Solenida" "Orthonotidae" "Palaeosolen" 468.1 382.4 16 34
"104387" "Mollusca" "Bivalvia" "Nuculanida" "Sareptidae" "Paleyoldia" 407.6 259.9 31 49
"104450" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Palliolum" 41.3 0.0117 85 94
"104498" "Mollusca" "Bivalvia" "Pandorida" "Pandoridae" "Pandora" 47.8 0 85 94
"104588" "Mollusca" "Bivalvia" "Cyrtodontida" "Antipleuridae" "Panenka" 433.4 353.8 24 36
"104690" "Mollusca" "Bivalvia" "Hiatellida" "Hiatellidae" "Panopea" 247.2 0 53 94
"105511" "Mollusca" "Bivalvia" "Hippuritida" "Caprinuloideidae" "Pantojaloria" 129.4 113 73 74
"105515" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Paphia" 113 0 75 94
"105622" "Mollusca" "Bivalvia" "Veneroidei" "Mesodesmatidae" "Paphies" 5.333 0 93 94
"105627" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Papillicardium" 33.9 5.333 88 92
"105629" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Papyridea" 41.3 0.0117 85 94
"105668" "Mollusca" "Bivalvia" "Hippuritida" "Radiolitidae" "Parabournonia" 83.6 66 80 81
"105670" "Mollusca" "Bivalvia" "Hippuritida" "Plagioptychidae" "Paracaprinula" 83.5 66 80 81
"105673" "Mollusca" "Bivalvia" "Cyrtodontida" "Antipleuridae" "Paracardium" 427.4 372.2 26 34
"105678" "Mollusca" "Bivalvia" "Lucinida" "Mactromyidae" "Paracyclas" 433.4 346.7 24 36
"105939" "Mollusca" "Bivalvia" "Pectinida" "Aviculopectinidae" "Paradoxipecten" 265.1 252.17 49 52
"105970" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Paraesa" 105.3 66 75 81
"106010" "Mollusca" "Bivalvia" "Carditida" "Carditidae" "Paraglans" 55.8 38 84 86
"106013" "Mollusca" "Bivalvia" "Myalinida" "Inoceramidae" "Parainoceramya" 201.3 152.1 59 68
"106126" "Mollusca" "Bivalvia" "Arcida" "Parallelodontidae" "Parallelodon" 478.6 66 14 81
"106826" "Mollusca" "Bivalvia" "Modiomorphida" "Modiomorphidae" "Parallelodus" 478.6 449.5 14 19
