"","gen_dur","subf_dur","fam_dur","supfam_dur","ord_dur","cla_dur"
"598",25.4,NA,99.25,NA,NA,NA
"599",47.7883,NA,0,NA,NA,NA
"600",28,NA,0,NA,NA,NA
"601",40.9,NA,0,NA,NA,NA
"602",27.1,NA,0,NA,NA,NA
"603",50.3,NA,0,NA,NA,NA
"604",180.53,NA,125.15,NA,NA,NA
"605",35.412,NA,0,NA,NA,NA
"606",47.3,NA,0,NA,NA,NA
"607",15.7,NA,99.5,NA,NA,NA
"608",10.43,NA,0,NA,NA,NA
"609",10.43,NA,19.15,NA,NA,NA
"610",10.43,NA,0,NA,NA,NA
"611",10.43,NA,0,NA,NA,NA
"612",4.1,NA,6.065,NA,NA,NA
"613",20.304,NA,0,NA,NA,NA
"614",8.79999999999998,NA,0,NA,NA,NA
"615",8.10000000000002,NA,0,NA,NA,NA
"616",37.9883,NA,57.55,NA,NA,NA
"617",22.3,NA,0,NA,NA,NA
"618",4.1,NA,0,NA,NA,NA
"619",66.2,NA,0,NA,NA,NA
"620",43.267,NA,0,NA,NA,NA
"621",53.412,NA,0,NA,NA,NA
"622",8.25,NA,0,NA,NA,NA
"623",4.1,NA,0,NA,NA,NA
"624",20.44,NA,0,NA,NA,NA
"625",53.1,NA,0,NA,NA,NA
"626",17.3,NA,0,NA,NA,NA
"627",37.9883,NA,0,NA,NA,NA
"628",28.4,NA,0,NA,NA,NA
"629",24.18,NA,0,NA,NA,NA
"630",185.4,NA,0,NA,NA,NA
"631",41.6,NA,25.855,NA,NA,NA
"632",10.43,NA,0,NA,NA,NA
"633",9.21,NA,0,NA,NA,NA
"634",17.2,NA,43.4,NA,NA,NA
"635",13.4,NA,0,NA,NA,NA
"636",15.2,NA,25.85,NA,NA,NA
"637",9.21,NA,122.9,NA,NA,NA
"638",28.1,NA,0,NA,NA,NA
"639",23.03,NA,8.09999999999997,NA,NA,NA
"640",4.1,NA,0,NA,NA,NA
"641",4.1,NA,72.1,NA,NA,NA
"642",37.9883,NA,0,NA,NA,NA
"643",20.44,NA,8.89999999999998,NA,NA,NA
"644",4.1,NA,43.4,NA,NA,NA
"645",14.8,NA,96.2,NA,NA,NA
"646",38,NA,0,NA,NA,NA
"647",38,NA,0,NA,NA,NA
"648",82.8,NA,0,NA,NA,NA
"649",11.4,NA,84.65,NA,NA,NA
"650",95.9,NA,83.05,NA,NA,NA
"651",10.637,NA,0,NA,NA,NA
"652",40.3,NA,129.65,NA,NA,NA
"653",17.3,NA,0,NA,NA,NA
"654",38,NA,25.85,NA,NA,NA
"655",4.1,NA,9.80000000000001,NA,NA,NA
"656",19.4,NA,0,NA,NA,NA
"657",28.1,NA,0,NA,NA,NA
"658",32.6,NA,0,NA,NA,NA
"659",4.39999999999998,NA,14.25,NA,NA,NA
"660",28.4,NA,0,NA,NA,NA
"661",85.8,NA,22.63,NA,NA,NA
"662",56,NA,0,NA,NA,NA
"663",9.8,NA,0,NA,NA,NA
"664",10.5,NA,0,NA,NA,NA
"665",50.2883,NA,0,NA,NA,NA
"666",6.09999999999999,NA,0,NA,NA,NA
"667",21.9,NA,0,NA,NA,NA
"668",23.03,NA,0,NA,NA,NA
"669",24.18,NA,16.25,NA,NA,NA
"670",25.512,NA,0,NA,NA,NA
"671",215.83,NA,28.45,NA,NA,NA
"672",24.77,NA,21.95,NA,NA,NA
"673",58.6,NA,0,NA,NA,NA
"674",22.3,NA,0,NA,NA,NA
"675",11.4,NA,17.75,NA,NA,NA
"676",4.1,NA,5.25,NA,NA,NA
"677",30.1,NA,0,NA,NA,NA
"678",27.27,NA,0,NA,NA,NA
"679",60,NA,0,NA,NA,NA
"680",4.1,NA,0,NA,NA,NA
"681",41.33,NA,3.60000000000002,NA,NA,NA
"682",78.2,NA,22.63,NA,NA,NA
"683",4.1,NA,8.15000000000003,NA,NA,NA
"684",33.8883,NA,32.4,NA,NA,NA
"685",17.8,NA,0,NA,NA,NA
"686",129,NA,0,NA,NA,NA
"687",25.512,NA,0,NA,NA,NA
"688",65.7,NA,17.15,NA,NA,NA
"689",43.64,NA,0,NA,NA,NA
"690",6.62,NA,44.3,NA,NA,NA
"691",46.8,NA,0,NA,NA,NA
"692",8.8,NA,8.89999999999998,NA,NA,NA
"693",20.4283,NA,0,NA,NA,NA
"694",36.5,NA,0,NA,NA,NA
"695",27.77,NA,0,NA,NA,NA
"696",16,NA,0,NA,NA,NA
"697",15.97,NA,0,NA,NA,NA
"698",70.67,NA,48.9,NA,NA,NA
"699",22.54,NA,0,NA,NA,NA
"700",50.3,NA,0,NA,NA,NA
"701",28.4,NA,0,NA,NA,NA
"702",5.333,NA,125.15,NA,NA,NA
"703",14,NA,0,NA,NA,NA
"704",36.48,NA,0,NA,NA,NA
"705",13,NA,0,NA,NA,NA
"706",135.17,NA,0,NA,NA,NA
"707",33.5,NA,55.3235,NA,NA,NA
"708",37.2,NA,0,NA,NA,NA
"709",136.98,NA,0,NA,NA,NA
"710",7.2343,NA,0,NA,NA,NA
"711",48.5883,NA,0,NA,NA,NA
"712",187.48,NA,0,NA,NA,NA
"713",4.362,NA,9.84999999999999,NA,NA,NA
"714",14.97,NA,0,NA,NA,NA
"715",36.17,NA,5.435,NA,NA,NA
"716",37.9883,NA,97.7,NA,NA,NA
"717",4.1,NA,0,NA,NA,NA
"718",38.692,NA,235.405,NA,NA,NA
"719",10.112,NA,0,NA,NA,NA
"720",18.6,NA,0,NA,NA,NA
"721",56.4,NA,0,NA,NA,NA
"722",21.1,NA,0,NA,NA,NA
"723",88.3,NA,0,NA,NA,NA
"724",21.23,NA,105.75,NA,NA,NA
"725",118.3,NA,0,NA,NA,NA
"726",54.07,NA,16.25,NA,NA,NA
"727",8.79999999999998,NA,67.6,NA,NA,NA
"728",26.594,NA,0,NA,NA,NA
"729",113.43,NA,0,NA,NA,NA
"730",6.62,NA,0,NA,NA,NA
"731",25.592,NA,0,NA,NA,NA
"732",5.19999999999999,NA,0,NA,NA,NA
"733",7.65000000000003,NA,57.55,NA,NA,NA
"734",21.1,NA,11.0235,NA,NA,NA
"735",14.17,NA,0,NA,NA,NA
"736",6.09999999999999,NA,230.35,NA,NA,NA
"737",65.7,NA,0,NA,NA,NA
"738",14.97,NA,30.755,NA,NA,NA
"739",4.1,NA,0,NA,NA,NA
"740",4.1,NA,0,NA,NA,NA
"741",4.1,NA,0,NA,NA,NA
"742",16.792,NA,0,NA,NA,NA
"743",38.692,NA,0,NA,NA,NA
"744",42,NA,112.9,NA,NA,NA
"745",37.1883,NA,0,NA,NA,NA
"746",217.83,NA,0,NA,NA,NA
"747",11.5963,NA,35.5,NA,NA,NA
"748",21.9,NA,0,NA,NA,NA
"749",12.3,NA,8.85000000000002,NA,NA,NA
"750",21.1,NA,0,NA,NA,NA
"751",10.43,NA,0,NA,NA,NA
"752",97.794,NA,0,NA,NA,NA
"753",10.43,NA,0,NA,NA,NA
"754",21.9,NA,0,NA,NA,NA
"755",35.9,NA,0,NA,NA,NA
"756",15.7,NA,65.3,NA,NA,NA
"757",15.9583,NA,102.75,NA,NA,NA
"758",28,NA,0,NA,NA,NA
"759",14.7,NA,0,NA,NA,NA
"760",15.7,NA,134.85,NA,NA,NA
"761",33.8883,NA,0,NA,NA,NA
"762",9,NA,45.75,NA,NA,NA
"763",32.6,NA,0,NA,NA,NA
"764",41.98,NA,0,NA,NA,NA
"765",20.4,NA,0,NA,NA,NA
"766",89.33,NA,0,NA,NA,NA
"767",37.2,NA,0,NA,NA,NA
"768",20.4,NA,12.25,NA,NA,NA
"769",125.33,NA,0,NA,NA,NA
"770",26.392,NA,0,NA,NA,NA
"771",20.4283,NA,0,NA,NA,NA
"772",35.9,NA,4.9,NA,NA,NA
"773",53.1,NA,0,NA,NA,NA
"774",26.8,NA,149.3,NA,NA,NA
"775",9.21,NA,0,NA,NA,NA
"776",79.1,NA,0,NA,NA,NA
"777",12.2,NA,13.3,NA,NA,NA
"778",25.592,NA,0,NA,NA,NA
"779",53.1,NA,0,NA,NA,NA
"780",17.97,NA,0,NA,NA,NA
"781",14.97,NA,25.855,NA,NA,NA
"782",10.112,NA,57.55,NA,NA,NA
"783",85.78,NA,20.15,NA,NA,NA
"784",20.4283,NA,0,NA,NA,NA
"785",4.1,NA,0,NA,NA,NA
"786",63.93,NA,0,NA,NA,NA
"787",4.1,NA,112,NA,NA,NA
"788",6.09999999999999,NA,17,NA,NA,NA
"789",73.2,NA,8.65,NA,NA,NA
"790",25.13,NA,0,NA,NA,NA
"791",22.1,NA,0,NA,NA,NA
"792",5.3213,NA,0,NA,NA,NA
"793",10.6,NA,0,NA,NA,NA
"794",55.7883,NA,0,NA,NA,NA
"795",37.874,NA,0,NA,NA,NA
"796",115.4,NA,0,NA,NA,NA
"797",38,NA,0,NA,NA,NA
"798",6.62,NA,103.6,NA,NA,NA
"799",50.3,NA,5.75,NA,NA,NA
"800",54.3,NA,3.7,NA,NA,NA
"801",46.57,NA,0,NA,NA,NA
"802",6.62,NA,0,NA,NA,NA
"803",4.1,NA,0,NA,NA,NA
"804",24.9,NA,0,NA,NA,NA
"805",6.09999999999999,NA,0,NA,NA,NA
"806",10.43,NA,52.3,NA,NA,NA
"807",10.43,NA,20.15,NA,NA,NA
"808",10.43,NA,0,NA,NA,NA
"809",10.43,NA,0,NA,NA,NA
"810",10.43,NA,93.435,NA,NA,NA
"811",10.43,NA,13.85,NA,NA,NA
"812",10.43,NA,0,NA,NA,NA
"813",10.43,NA,0,NA,NA,NA
"814",10.43,NA,0,NA,NA,NA
"815",28.96,NA,3.7,NA,NA,NA
"816",10.43,NA,0,NA,NA,NA
"817",10.43,NA,122.95,NA,NA,NA
"818",10.43,NA,0,NA,NA,NA
"819",10.43,NA,0,NA,NA,NA
"820",32.66,NA,0,NA,NA,NA
"821",10.43,NA,0,NA,NA,NA
"822",10.43,NA,8.65,NA,NA,NA
"823",42.467,NA,0,NA,NA,NA
"824",43.2,NA,0,NA,NA,NA
"825",37.9883,NA,61.25,NA,NA,NA
"826",12.9,NA,0,NA,NA,NA
"827",35.9,NA,0,NA,NA,NA
"828",26.65,NA,0,NA,NA,NA
"829",11.8,NA,0,NA,NA,NA
"830",6.09999999999999,NA,0,NA,NA,NA
"831",12.97,NA,0,NA,NA,NA
"832",40.65,NA,0,NA,NA,NA
"833",17.97,NA,0,NA,NA,NA
"834",6.09999999999999,NA,0,NA,NA,NA
"835",24.5,NA,7.69999999999999,NA,NA,NA
"836",52.9,NA,0,NA,NA,NA
"837",59,NA,0,NA,NA,NA
"838",17.97,NA,0,NA,NA,NA
"839",6.09999999999999,NA,0,NA,NA,NA
"840",39.6,NA,0,NA,NA,NA
"841",12.97,NA,0,NA,NA,NA
"842",10.43,NA,20.15,NA,NA,NA
"843",53.1,NA,0,NA,NA,NA
"844",10.4,NA,0,NA,NA,NA
"845",17,NA,0,NA,NA,NA
"846",2.3,NA,0,NA,NA,NA
"847",32.66,NA,0,NA,NA,NA
"848",29,NA,8.65,NA,NA,NA
"849",54.85,NA,0,NA,NA,NA
"850",32,NA,0,NA,NA,NA
"851",59.4,NA,0,NA,NA,NA
"852",121.4,NA,0,NA,NA,NA
"853",11.062,NA,0,NA,NA,NA
"854",90.1,NA,0,NA,NA,NA
"855",4.1,NA,0,NA,NA,NA
"856",17.8,NA,0,NA,NA,NA
"857",16.492,NA,0,NA,NA,NA
"858",36.9,NA,0,NA,NA,NA
"859",4.1,NA,0,NA,NA,NA
"860",19.5,NA,45.3,NA,NA,NA
"861",36.5,NA,0,NA,NA,NA
"862",45,NA,0,NA,NA,NA
"863",4.1,NA,9.33000000000001,NA,NA,NA
"864",26.6,NA,0,NA,NA,NA
"865",22.1,NA,0,NA,NA,NA
"866",17.5,NA,0,NA,NA,NA
"867",14.7,NA,0,NA,NA,NA
"868",45.38,NA,0,NA,NA,NA
"869",17.2,NA,0,NA,NA,NA
"870",26.6,NA,17.205,NA,NA,NA
"871",65.9883,NA,45.8,NA,NA,NA
"872",4.1,NA,152,NA,NA,NA
"873",9.21,NA,0,NA,NA,NA
"874",9.21,NA,0,NA,NA,NA
"875",50.174,NA,0,NA,NA,NA
"876",20.44,NA,0,NA,NA,NA
"877",25.592,NA,0,NA,NA,NA
"878",50.3,NA,0,NA,NA,NA
"879",4.1,NA,31.5,NA,NA,NA
"880",4.1,NA,0,NA,NA,NA
"881",6.62,NA,0,NA,NA,NA
"882",50.3,NA,0,NA,NA,NA
"883",85.78,NA,0,NA,NA,NA
"884",33.98,NA,0,NA,NA,NA
"885",17.3,NA,0,NA,NA,NA
"886",68.8,NA,0,NA,NA,NA
"887",56.612,NA,0,NA,NA,NA
"888",9,NA,0,NA,NA,NA
"889",37.074,NA,0,NA,NA,NA
"890",11.15,NA,0,NA,NA,NA
"891",145.467,NA,0,NA,NA,NA
"892",35.2,NA,0,NA,NA,NA
"893",10.5,NA,0,NA,NA,NA
"894",77.2,NA,0,NA,NA,NA
"895",4.1,NA,0,NA,NA,NA
"896",4.09999999999999,NA,0,NA,NA,NA
"897",54.83,NA,29.55,NA,NA,NA
"898",6,NA,0,NA,NA,NA
"899",34.9,NA,0,NA,NA,NA
"900",28.1,NA,0,NA,NA,NA
"901",21.1,NA,0,NA,NA,NA
"902",21.1,NA,0,NA,NA,NA
"903",19.874,NA,0,NA,NA,NA
"904",31.4,NA,0,NA,NA,NA
"905",41.7,NA,0,NA,NA,NA
"906",84.7,NA,0,NA,NA,NA
"907",77.2,NA,0,NA,NA,NA
"908",47.712,NA,0,NA,NA,NA
"909",22.292,NA,0,NA,NA,NA
"910",6.62,NA,67.1,NA,NA,NA
"911",22.1,NA,0,NA,NA,NA
"912",33.24,NA,12.5,NA,NA,NA
"913",12.6883,NA,0,NA,NA,NA
"914",36.5,NA,0,NA,NA,NA
"915",78.2,NA,0,NA,NA,NA
"916",55.7883,NA,0,NA,NA,NA
"917",38,NA,0,NA,NA,NA
"918",102.3,NA,0,NA,NA,NA
"919",385.8,NA,0,NA,NA,NA
"920",144.9883,NA,129.65,NA,NA,NA
"921",10.6,NA,0,NA,NA,NA
"922",16.5,NA,0,NA,NA,NA
"923",21.9,NA,0,NA,NA,NA
"924",32.5,NA,0,NA,NA,NA
"925",29.4,NA,0,NA,NA,NA
"926",31.5,NA,0,NA,NA,NA
"927",422.219,NA,0,NA,NA,NA
"928",67.9,NA,0,NA,NA,NA
"929",201.3,NA,53.45,NA,NA,NA
"930",113,NA,0,NA,NA,NA
"931",189.5883,NA,0,NA,NA,NA
"932",37.2,NA,0,NA,NA,NA
"933",27.9,NA,0,NA,NA,NA
"934",107.6,NA,0,NA,NA,NA
"935",6.09999999999999,NA,0,NA,NA,NA
"936",11.5,NA,0,NA,NA,NA
"937",4.1,NA,0,NA,NA,NA
"938",36.5,NA,0,NA,NA,NA
"939",78.2,NA,0,NA,NA,NA
"940",52,NA,0,NA,NA,NA
"941",8.79999999999998,NA,0,NA,NA,NA
"942",8.79999999999998,NA,0,NA,NA,NA
"943",8.79999999999998,NA,0,NA,NA,NA
"944",37.074,NA,0,NA,NA,NA
"945",4.1,NA,0,NA,NA,NA
"946",24.18,NA,0,NA,NA,NA
"947",76.45,NA,0,NA,NA,NA
"948",6.62,NA,0,NA,NA,NA
"949",10,NA,0,NA,NA,NA
"950",15.3,NA,0,NA,NA,NA
"951",15.7,NA,0,NA,NA,NA
"952",28.1,NA,0,NA,NA,NA
"953",83.3,NA,0,NA,NA,NA
"954",42.9,NA,0,NA,NA,NA
"955",39.8,NA,0,NA,NA,NA
"956",4.1,NA,0,NA,NA,NA
"957",17,NA,0,NA,NA,NA
"958",26.5,NA,0,NA,NA,NA
"959",14.2,NA,0,NA,NA,NA
"960",6,NA,0,NA,NA,NA
"961",30.1,NA,0,NA,NA,NA
"962",33.8,NA,8.05000000000001,NA,NA,NA
"963",28.3883,NA,0,NA,NA,NA
"964",4.1,NA,0,NA,NA,NA
"965",37.9,NA,0,NA,NA,NA
"966",26.6,NA,0,NA,NA,NA
"967",12.13,NA,0,NA,NA,NA
"968",8.79999999999998,NA,16.7,NA,NA,NA
"969",37.2,NA,0,NA,NA,NA
"970",65.7,NA,16.7,NA,NA,NA
"971",8.79999999999998,NA,0,NA,NA,NA
"972",15.17,NA,0,NA,NA,NA
"973",23.067,NA,0,NA,NA,NA
"974",8.30000000000001,NA,0,NA,NA,NA
"975",30.3,NA,0,NA,NA,NA
"976",48.8,NA,0,NA,NA,NA
"977",3.5883,NA,0,NA,NA,NA
"978",4.1,NA,0,NA,NA,NA
"979",38,NA,0,NA,NA,NA
"980",6.62,NA,0,NA,NA,NA
"981",28.5,NA,0,NA,NA,NA
"982",24.2,NA,83.95,NA,NA,NA
"983",42.467,NA,4.44999999999999,NA,NA,NA
"984",35.7,NA,0,NA,NA,NA
"985",12.6883,NA,0,NA,NA,NA
"986",4.1,NA,0,NA,NA,NA
"987",17.8,NA,0,NA,NA,NA
"988",50.667,NA,0,NA,NA,NA
"989",4.1,NA,0,NA,NA,NA
"990",32.8,NA,0,NA,NA,NA
"991",94.267,NA,20.15,NA,NA,NA
"992",83.3,NA,0,NA,NA,NA
"993",92,NA,0,NA,NA,NA
"994",25.592,NA,0,NA,NA,NA
"995",16.3,NA,0,NA,NA,NA
"996",11.15,NA,0,NA,NA,NA
"997",10.4,NA,0,NA,NA,NA
"998",4.5,NA,0,NA,NA,NA
"999",11.6,NA,0,NA,NA,NA
"1000",29.6,NA,0,NA,NA,NA
"1001",55.7883,NA,0,NA,NA,NA
"1002",22.3,NA,0,NA,NA,NA
"1003",21.1,NA,0,NA,NA,NA
"1004",39.1,NA,0,NA,NA,NA
"1005",34.9,NA,0,NA,NA,NA
"1006",4.09999999999999,NA,0,NA,NA,NA
"1007",10.87,NA,0,NA,NA,NA
"1008",83.87,NA,0,NA,NA,NA
"1009",27.9,NA,0,NA,NA,NA
"1010",41.7,NA,0,NA,NA,NA
"1011",20.8,NA,127.95,NA,NA,NA
"1012",4.1,NA,0,NA,NA,NA
"1013",4.1,NA,0,NA,NA,NA
"1014",18.6,NA,0,NA,NA,NA
"1015",10.5,NA,0,NA,NA,NA
"1016",78.2,NA,0,NA,NA,NA
"1017",8.30000000000001,NA,0,NA,NA,NA
"1018",4.1,NA,0,NA,NA,NA
"1019",19.8,NA,0,NA,NA,NA
"1020",20.44,NA,0,NA,NA,NA
"1021",224.6,NA,0,NA,NA,NA
"1022",4.5,NA,0,NA,NA,NA
"1023",53.1,NA,4.9,NA,NA,NA
"1024",10,NA,0,NA,NA,NA
"1025",63.93,NA,0,NA,NA,NA
"1026",14.97,NA,0,NA,NA,NA
"1027",13.9,NA,0,NA,NA,NA
"1028",25.7,NA,0,NA,NA,NA
"1029",6.62,NA,0,NA,NA,NA
"1030",101.97,NA,0,NA,NA,NA
"1031",56.78,NA,0,NA,NA,NA
"1032",33.8883,NA,0,NA,NA,NA
"1033",56,NA,0,NA,NA,NA
"1034",42,NA,0,NA,NA,NA
"1035",25.8,NA,16.25,NA,NA,NA
"1036",27.27,NA,0,NA,NA,NA
"1037",9.21,NA,0,NA,NA,NA
"1038",65.9883,NA,0,NA,NA,NA
"1039",5.37,NA,0,NA,NA,NA
"1040",37.074,NA,0,NA,NA,NA
"1041",9,NA,0,NA,NA,NA
"1042",65.2,NA,0,NA,NA,NA
"1043",6.90000000000001,NA,0,NA,NA,NA
"1044",22.03,NA,0,NA,NA,NA
"1045",37.9883,NA,0,NA,NA,NA
"1046",17.8,NA,0,NA,NA,NA
"1047",22.03,NA,0,NA,NA,NA
"1048",28.1,NA,0,NA,NA,NA
"1049",171.1,NA,0,NA,NA,NA
"1050",26.392,NA,0,NA,NA,NA
"1051",40.9,NA,0,NA,NA,NA
"1052",17.2,NA,0,NA,NA,NA
"1053",37.874,NA,0,NA,NA,NA
"1054",85.78,NA,0,NA,NA,NA
"1055",37.1883,NA,0,NA,NA,NA
"1056",12.43,NA,0,NA,NA,NA
"1057",37.874,NA,59.8395,NA,NA,NA
"1058",20.314,NA,440.6235,NA,NA,NA
"1059",3.5883,NA,0,NA,NA,NA
"1060",6.62,NA,245.2395,NA,NA,NA
"1061",40.2,NA,296.5,NA,NA,NA
"1062",23.1,NA,301.75,NA,NA,NA
"1063",55.3,NA,343.85,NA,NA,NA
"1064",12.4,NA,245.2395,NA,NA,NA
"1065",13.2,NA,169.3,NA,NA,NA
"1066",17.8,NA,229.865,NA,NA,NA
"1067",4.55,NA,0,NA,NA,NA
"1068",28.5,NA,0,NA,NA,NA
"1069",4.09999999999999,NA,28.9,NA,NA,NA
"1070",11.5963,NA,334.8395,NA,NA,NA
"1071",7.2343,NA,422.5395,NA,NA,NA
"1072",42.4,NA,431.85,NA,NA,NA
"1073",38.7,NA,122.9,NA,NA,NA
"1074",2,NA,225.1,NA,NA,NA
"1075",21.1,NA,70.7,NA,NA,NA
"1076",26.2,NA,228.5395,NA,NA,NA
"1077",37.9883,NA,220.3,NA,NA,NA
"1078",105.54,NA,258.5395,NA,NA,NA
"1079",9,NA,247.7245,NA,NA,NA
"1080",70.87,NA,40.5895,NA,NA,NA
"1081",16.5,NA,39.45,NA,NA,NA
"1082",4.1,NA,91.05,NA,NA,NA
"1083",8.79999999999998,NA,128.65,NA,NA,NA
"1084",39.8,NA,91.05,NA,NA,NA
"1085",4.1,NA,26.335,NA,NA,NA
"1086",55.019,NA,11.9,NA,NA,NA
"1087",10.6,NA,35.65,NA,NA,NA
"1088",65.7,NA,47.9395,NA,NA,NA
"1089",4.1,NA,218.705,NA,NA,NA
"1090",29.1,NA,152,NA,NA,NA
"1091",33,NA,180.6,NA,NA,NA
"1092",27.27,NA,58.05,NA,NA,NA
"1093",79.5,NA,223.635,NA,NA,NA
"1094",70.87,NA,65.0895,NA,NA,NA
"1095",15.6,NA,91.285,NA,NA,NA
"1096",23.38,NA,0,NA,NA,NA
"1097",4.1,NA,245.2395,NA,NA,NA
"1098",11.608,NA,433.6235,NA,NA,NA
"1099",15.5,NA,0,NA,NA,NA
"1100",25.7,NA,232.35,NA,NA,NA
"1101",47.8,NA,226.12,NA,NA,NA
"1102",5.19999999999999,NA,197.3,NA,NA,NA
"1103",216.392,NA,412.45,NA,NA,NA
"1104",87.8,NA,7.10000000000001,NA,NA,NA
"1105",18.9,NA,46.5,NA,NA,NA
"1106",21.1,NA,145.9,NA,NA,NA
"1107",4.1,NA,79.35,NA,NA,NA
"1108",14.7,NA,34.7,NA,NA,NA
"1109",22.03,NA,69.75,NA,NA,NA
"1110",4.1,NA,330.05,NA,NA,NA
"1111",6.09999999999999,NA,197.3,NA,NA,NA
"1112",4.1,NA,122.9,NA,NA,NA
"1113",6.62,NA,298.05,NA,NA,NA
"1114",4.1,NA,65.0895,NA,NA,NA
"1115",4.1,NA,77,NA,NA,NA
"1116",4.1,NA,211,NA,NA,NA
"1117",4.1,NA,128.605,NA,NA,NA
"1118",4.1,NA,69.3735,NA,NA,NA
"1119",4.1,NA,15.5395,NA,NA,NA
"1120",6.09999999999999,NA,140.9,NA,NA,NA
"1121",4.1,NA,443.35,NA,NA,NA
"1122",4.1,NA,63,NA,NA,NA
"1123",4.1,NA,180.15,NA,NA,NA
"1124",4.1,NA,268.35,NA,NA,NA
"1125",4.1,NA,0,NA,NA,NA
"1126",4.1,NA,182.635,NA,NA,NA
"1127",21.9,NA,199.9,NA,NA,NA
"1128",4.1,NA,281.45,NA,NA,NA
"1129",4.1,NA,87.25,NA,NA,NA
"1130",4.1,NA,135.2,NA,NA,NA
"1131",24.18,NA,90.5,NA,NA,NA
"1132",21.1,NA,19.35,NA,NA,NA
"1133",4.1,NA,136.2,NA,NA,NA
"1134",37.7,NA,0,NA,NA,NA
"1135",32,NA,290.2,NA,NA,NA
"1136",22.8,NA,78.25,NA,NA,NA
"1137",28.274,NA,0,NA,NA,NA
"1138",4.1,NA,0,NA,NA,NA
"1139",21.9,NA,0,NA,NA,NA
"1140",4.1,NA,45.2,NA,NA,NA
"1141",23.03,NA,21.8,NA,NA,NA
"1142",88.567,NA,29.85,NA,NA,NA
"1143",26.392,NA,0,NA,NA,NA
"1144",6.62,NA,450.55,NA,NA,NA
"1145",36.9,NA,17.8,NA,NA,NA
"1146",33.4,NA,11,NA,NA,NA
"1147",55.6,NA,213.6,NA,NA,NA
"1148",67.8,NA,0,NA,NA,NA
"1149",54,NA,16.7,NA,NA,NA
"1150",25.6,NA,99.63,NA,NA,NA
"1151",8.05000000000001,NA,0,NA,NA,NA
"1152",37.874,NA,429.65,NA,NA,NA
"1153",4.1,NA,369.45,NA,NA,NA
"1154",150.13,NA,48.9,NA,NA,NA
"1155",50.2883,NA,0,NA,NA,NA
"1156",22.03,NA,144.9,NA,NA,NA
"1157",4.1,NA,0,NA,NA,NA
"1158",36.9,NA,0,NA,NA,NA
"1159",8.79999999999998,NA,98.2735,NA,NA,NA
"1160",5.90000000000003,NA,0,NA,NA,NA
"1161",28.4,NA,205.15,NA,NA,NA
"1162",6.65000000000003,NA,158.6,NA,NA,NA
"1163",4.1,NA,0,NA,NA,NA
"1164",4.1,NA,36.0735,NA,NA,NA
"1165",4.1,NA,325.2,NA,NA,NA
"1166",4.1,NA,57.25,NA,NA,NA
"1167",4.1,NA,58.35,NA,NA,NA
"1168",31.5,NA,38.05,NA,NA,NA
"1169",4.5,NA,19.35,NA,NA,NA
"1170",4.1,NA,152,NA,NA,NA
"1171",134.467,NA,70.8,NA,NA,NA
"1172",35.9,NA,230.85,NA,NA,NA
"1173",4.1,NA,93.55,NA,NA,NA
"1174",4.1,NA,20.15,NA,NA,NA
"1175",53.1,NA,138.4395,NA,NA,NA
"1176",16.4,NA,71.155,NA,NA,NA
"1177",21.9,NA,152.75,NA,NA,NA
"1178",16.7,NA,97.85,NA,NA,NA
"1179",6.09999999999999,NA,34.5,NA,NA,NA
"1180",27.13,NA,229.7,NA,NA,NA
"1181",13.9,NA,0,NA,NA,NA
"1182",4.1,NA,138.4395,NA,NA,NA
"1183",4.1,NA,0,NA,NA,NA
"1184",35.9,NA,213.6,NA,NA,NA
"1185",22.1,NA,28.9,NA,NA,NA
"1186",57.3,NA,0,NA,NA,NA
"1187",26.6,NA,240.7235,NA,NA,NA
"1188",9.21,NA,81.1,NA,NA,NA
"1189",35.9,NA,5.25,NA,NA,NA
"1190",20.1,NA,89.75,NA,NA,NA
"1191",31.83,NA,115.0395,NA,NA,NA
"1192",31.83,NA,77.8,NA,NA,NA
"1193",11,NA,0,NA,NA,NA
"1194",4.1,NA,0,NA,NA,NA
"1195",14.5,NA,0,NA,NA,NA
"1196",4.1,NA,18.7,NA,NA,NA
"1197",4.1,NA,0,NA,NA,NA
"1198",4.1,NA,4.59999999999999,NA,NA,NA
"1199",46.6,NA,0,NA,NA,NA
"1200",4.1,NA,33.435,NA,NA,NA
"1201",27.9,NA,139.2,NA,NA,NA
"1202",4.1,NA,37.45,NA,NA,NA
"1203",4.1,NA,0,NA,NA,NA
"1204",11.4,NA,136.5,NA,NA,NA
"1205",4.1,NA,0,NA,NA,NA
"1206",6.09999999999999,NA,59.8395,NA,NA,NA
"1207",22.03,NA,0,NA,NA,NA
"1208",26.8,NA,95,NA,NA,NA
"1209",41.7,NA,24.5,NA,NA,NA
"1210",36.5,NA,91.35,NA,NA,NA
"1211",11.8,NA,128.605,NA,NA,NA
"1212",4.09999999999999,NA,243,NA,NA,NA
"1213",4.1,NA,0,NA,NA,NA
"1214",10.43,NA,45.6,NA,NA,NA
"1215",4.1,NA,357.45,NA,NA,NA
"1216",4.1,NA,0,NA,NA,NA
"1217",6.09999999999999,NA,262.005,NA,NA,NA
"1218",2,NA,89.75,NA,NA,NA
"1219",92.3,NA,45.2,NA,NA,NA
"1220",57.3,NA,48.9,NA,NA,NA
"1221",27.9,NA,0,NA,NA,NA
