occurrence_no,record_type,reid_no,flags,collection_no,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,phylum,phylum_no,class,class_no,order,order_no,family,family_no,genus,genus_no,subgenus_no,primary_name,primary_reso,subgenus_name,subgenus_reso,species_name,species_reso
149326,occ,NA,,13142,Borealosuchus,genus,110899,Maastrichtian,,72.1,66,4381,Chordata,33815,Reptilia,36322,Crocodylia,36582,NO_FAMILY_SPECIFIED,NF,Borealosuchus,110899,NA,Leidyosuchus,,,NA,sternbergi,
149327,occ,NA,,13142,Champsosaurus,genus,37786,Maastrichtian,,72.1,66,4381,Chordata,33815,Reptilia,36322,Choristodera,37784,NO_FAMILY_SPECIFIED,NF,Champsosaurus,37786,NA,Champsosaurus,,,NA,sp.,
149329,occ,NA,,13142,Peneteius,genus,37944,Maastrichtian,,72.1,66,4381,Chordata,33815,Reptilia,36322,Squamata,36379,Chamopsiidae,120873,Peneteius,37944,NA,Peneteius,,,NA,aquilonius,
149330,occ,NA,,13142,Chamops,genus,37931,Maastrichtian,,72.1,66,4381,Chordata,33815,Reptilia,36322,Squamata,36379,Chamopsiidae,120873,Chamops,37931,NA,Chamops,,,NA,segnis,
149331,occ,NA,,13142,Leptochamops,genus,37939,Maastrichtian,,72.1,66,4381,Chordata,33815,Reptilia,36322,Squamata,36379,Chamopsiidae,120873,Leptochamops,37939,NA,Leptochamops,,,NA,denticulatus,
149332,occ,NA,,13142,Haptosphenus,genus,37938,Maastrichtian,,72.1,66,4381,Chordata,33815,Reptilia,36322,Squamata,36379,Chamopsiidae,120873,Haptosphenus,37938,NA,Haptosphenus,,,NA,placodon,
149333,occ,NA,,13142,Contogenys,genus,37949,Maastrichtian,,72.1,66,12167,Chordata,33815,Reptilia,36322,Squamata,36379,Globauridae,253223,Contogenys,37949,NA,Contogenys,n. gen.,,NA,sloani,n. sp.
149334,occ,NA,,13142,Exostinus,genus,38019,Maastrichtian,,72.1,66,4381,Chordata,33815,Reptilia,36322,Squamata,36379,Xenosauridae,38018,Exostinus,38019,NA,Exostinus,,,NA,lancensis,
149335,occ,NA,,13142,Odaxosaurus,genus,38006,Maastrichtian,,72.1,66,4381,Chordata,33815,Reptilia,36322,Squamata,36379,Anguidae,37992,Odaxosaurus,38006,NA,Pancelosaurus,,,NA,piger,
149336,occ,NA,,13142,Parasaniwa,genus,38028,Maastrichtian,,72.1,66,4381,Chordata,33815,Reptilia,36322,Squamata,36379,NO_FAMILY_SPECIFIED,NF,Parasaniwa,38028,NA,Parasaniwa,,,NA,wyomingensis,
149337,occ,NA,,13142,Paraderma,genus,38034,Maastrichtian,,72.1,66,4381,Chordata,33815,Reptilia,36322,Squamata,36379,NO_FAMILY_SPECIFIED,NF,Paraderma,38034,NA,Paraderma,,,NA,bogerti,
149339,occ,NA,,13142,Colpodontosaurus,genus,38025,Maastrichtian,,72.1,66,4381,Chordata,33815,Reptilia,36322,Squamata,36379,NO_FAMILY_SPECIFIED,NF,Colpodontosaurus,38025,NA,Colpodontosaurus,,,NA,cracens,
149341,occ,NA,,13142,Coniophis,genus,38081,Maastrichtian,,72.1,66,4381,Chordata,33815,Reptilia,36322,Squamata,36379,NO_FAMILY_SPECIFIED,NF,Coniophis,38081,NA,Coniophis,,,NA,precedens,
149345,occ,10247,,13186,Palaeophis,genus,36405,Thanetian,,59.2,56,4382,Chordata,33815,Reptilia,36322,Squamata,36379,Palaeophiidae,65114,Palaeophis,36405,NA,Palaeophis,,,NA,virginianus,
149347,occ,NA,,13187,Palaeophis,genus,36405,Ypresian,,56,47.8,4382,Chordata,33815,Reptilia,36322,Squamata,36379,Palaeophiidae,65114,Palaeophis,36405,NA,Palaeophis,,,NA,sp.,
149592,occ,NA,,13212,Allosaurus,genus,38590,Kimmeridgian,Tithonian,157.3,145,7813,Chordata,33815,Saurischia,38505,Avetheropoda,55483,Allosauridae,38589,Allosaurus,38590,NA,Creosaurus,n. gen.,,NA,atrox,n. sp.
149597,occ,NA,,13214,Allosaurus,genus,38590,Kimmeridgian,Tithonian,157.3,145,4387,Chordata,33815,Saurischia,38505,Avetheropoda,55483,Allosauridae,38589,Allosaurus,38590,NA,Allosaurus,,,NA,fragilis,
149598,occ,NA,,13214,Diplodocus,genus,38669,Kimmeridgian,Tithonian,157.3,145,4387,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Diplodocidae,38664,Diplodocus,38669,NA,Diplodocus,,,NA,sp.,
149599,occ,NA,,13214,Stegosaurus,genus,38814,Kimmeridgian,Tithonian,157.3,145,4387,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Stegosauridae,38803,Stegosaurus,38814,NA,Stegosaurus,,,NA,sp.,
149600,occ,NA,,13214,Camarasaurus,genus,38697,Kimmeridgian,Tithonian,157.3,145,52556,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Camarasauridae,38696,Camarasaurus,38697,NA,Morosaurus,,,NA,grandis,
149620,occ,23488,,13220,Hyperodapedon,genus,38210,Carnian,Norian,237,208.5,34120,Chordata,33815,Reptilia,36322,Eosuchia,37795,Rhynchosauridae,38206,Hyperodapedon,38210,NA,Hyperodapedon,,,NA,mariensis,
149621,occ,NA,,13221,Mekosuchus,genus,157972,Holocene,,0.0117,0,4393,Chordata,33815,Reptilia,36322,Crocodylia,36582,Crocodylidae,38435,Mekosuchus,157972,NA,Mekosuchus,n. gen.,,NA,inexpectatus,n. sp.
149835,occ,NA,,13264,Ornimegalonyx,genus,39405,Pleistocene,,2.588,0.0117,4396,Chordata,33815,Aves,36616,Strigiformes,39397,Strigidae,39403,Ornimegalonyx,39405,NA,Ornimegalonyx,,,NA,oteroi,
149845,occ,17943,,13266,Trilophosaurus,genus,38204,Norian,,228,208.5,17273,Chordata,33815,Reptilia,36322,Eosuchia,37795,NO_FAMILY_SPECIFIED,NF,Trilophosaurus,38204,NA,Trilophosaurus,,,NA,buettneri,
149853,occ,NA,,13267,Vectisuchus,genus,38369,Late Barremian,Early Aptian,130,122.46,4397,Chordata,33815,Reptilia,36322,Eosuchia,37795,NO_FAMILY_SPECIFIED,NF,Vectisuchus,38369,NA,Vectisuchus,n. gen.,,NA,leptognathus,n. sp.
149860,occ,NA,,13268,Hypsilophodon,genus,38736,Late Barremian,Early Aptian,130,122.46,4398,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Hypsilophodon,38736,NA,Hypsilophodon,,,NA,sp.,
149861,occ,NA,,13268,Goniopholis,genus,38360,Late Barremian,Early Aptian,130,122.46,4398,Chordata,33815,Reptilia,36322,Eosuchia,37795,Goniopholididae,56415,Goniopholis,38360,NA,Goniopholis,,,NA,crassidens,
149862,occ,NA,,13268,Bernissartia,genus,38381,Late Barremian,Early Aptian,130,122.46,4398,Chordata,33815,Reptilia,36322,Eosuchia,37795,NO_FAMILY_SPECIFIED,NF,Bernissartia,38381,NA,Bernissartia,,,NA,sp.,
149864,occ,NA,,13269,Bernissartia,genus,38381,Late Hauterivian,Early Aptian,136.4,122.46,4398,Chordata,33815,Reptilia,36322,Eosuchia,37795,NO_FAMILY_SPECIFIED,NF,Bernissartia,38381,NA,Bernissartia,,,NA,sp.,
149865,occ,NA,,13270,Bernissartia,genus,38381,Late Hauterivian,Early Aptian,136.4,122.46,4398,Chordata,33815,Reptilia,36322,Eosuchia,37795,NO_FAMILY_SPECIFIED,NF,Bernissartia,38381,NA,Bernissartia,,,NA,sp.,
149866,occ,NA,,13271,Lewisuchus,genus,38288,Ladinian,,242,237,4399,Chordata,33815,Reptilia,36322,Eosuchia,37795,Silesauridae,163003,Lewisuchus,38288,NA,Lewisuchus,n. gen.,,NA,admixtus,n. sp.
149867,occ,17968,,13271,Lagerpeton,genus,38247,Ladinian,,242,237,13751,Chordata,33815,Reptilia,36322,Eosuchia,37795,Lagerpetonidae,67918,Lagerpeton,38247,NA,Lagerpeton,,,NA,chanarensis,
149917,occ,34156,,13273,Postosuchus,genus,38264,Norian,,228,208.5,4400,Chordata,33815,Reptilia,36322,Eosuchia,37795,Rauisuchidae,38249,Postosuchus,38264,NA,Postosuchus,n. gen.,,NA,kirkpatricki,n. sp.
149918,occ,15726,,13273,Desmatosuchus,genus,38275,Norian,,228,208.5,16667,Chordata,33815,Reptilia,36322,Eosuchia,37795,Stagonolepididae,64937,Desmatosuchus,38275,NA,Desmatosuchus,,,NA,smalli,n. sp.
149919,occ,21594,,13273,Malerisaurus,genus,38192,Norian,,228,208.5,29602,Chordata,33815,Reptilia,36322,Protorosauria,38183,Protorosauridae,38184,Malerisaurus,38192,NA,Malerisaurus,,,NA,sp.,
149926,occ,NA,,13274,Hamadasuchus,genus,193966,Late Albian,Early Cenomanian,105.3,93.5,6005,Chordata,33815,Reptilia,36322,Eosuchia,37795,Peirosauridae,93881,Hamadasuchus,193966,NA,Hamadasuchus,n. gen.,,NA,rebouli,n. sp.
149981,occ,NA,,13279,Scutellosaurus,genus,38802,Sinemurian,Pliensbachian,199.3,182.7,4405,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Scutellosaurus,38802,NA,Scutellosaurus,n. gen.,,NA,lawleri,n. sp.
149982,occ,NA,,13280,Scutellosaurus,genus,38802,Sinemurian,Pliensbachian,199.3,182.7,4405,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Scutellosaurus,38802,NA,Scutellosaurus,,,NA,lawleri,
149983,occ,10063,,13281,Orodromeus,genus,64337,Campanian,,83.6,72.1,7404,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Thescelosauridae,64386,Orodromeus,64337,NA,Orodromeus,,,NA,makelai,
149984,occ,NA,,13282,Maiasaura,genus,38765,Campanian,,83.6,72.1,4406,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Hadrosauridae,38755,Maiasaura,38765,NA,Maiasaura,,,NA,peeblesorum,
149986,occ,NA,,13283,Rhamphinion,genus,68171,Sinemurian,Pliensbachian,199.3,182.7,4407,Chordata,33815,Reptilia,36322,Pterosauria,38461,NO_FAMILY_SPECIFIED,NF,Rhamphinion,68171,NA,Rhamphinion,n. gen.,,NA,jenkinsi,n. sp.
149987,occ,NA,,13284,Goyocephale,genus,38794,Santonian,Maastrichtian,86.3,66,4408,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Goyocephale,38794,NA,Goyocephale,n. gen.,,NA,lattimorei,n. sp.
149988,occ,19972,,13285,Efraasia,genus,64391,Norian,,228,208.5,19481,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Efraasia,64391,NA,Efraasia,,,NA,minor,
149989,occ,22651,,13286,Tethyshadros,genus,161197,Late Campanian,Early Maastrichtian,83.5,66,31507,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Tethyshadros,161197,NA,Tethyshadros,n. gen.,,NA,insularis,n. sp.
150094,occ,NA,,18597,Promilio,genus,117610,Hemingfordian,,20.43,15.97,4414,Chordata,33815,Aves,36616,Accipitriformes,133775,Accipitridae,39323,Promilio,117610,NA,Proictinia,,,NA,floridana,n. sp.
150134,occ,NA,,13297,Hadrogyps,genus,53352,Langhian,,15.97,13.82,4416,Chordata,33815,Aves,36616,Cathartiformes,326041,Cathartidae,99060,Hadrogyps,53352,NA,Hadrogyps,n. gen.,,NA,aigialeus,n. sp.
150135,occ,NA,,13298,Primapus,genus,39422,Ypresian,,56,47.8,4417,Chordata,33815,Aves,36616,Apodiformes,39417,NO_FAMILY_SPECIFIED,NF,Primapus,39422,NA,Primapus,n. gen.,,NA,lacki,n. sp.
150136,occ,NA,,13299,Primapus,genus,39422,Ypresian,,56,47.8,4417,Chordata,33815,Aves,36616,Apodiformes,39417,NO_FAMILY_SPECIFIED,NF,Primapus,39422,NA,Primapus,,,NA,lacki,
150137,occ,NA,,13300,Miomancalla,genus,206165,Tortonian,Messinian,11.62,5.333,4418,Chordata,33815,Aves,36616,Charadriiformes,36640,Alcidae,39605,Miomancalla,206165,NA,Praemancalla,,,NA,wetmorei,n. sp.
150138,occ,NA,,13301,Ichthyornis,genus,36624,Early Coniacian,Early Campanian,89.3,70.6,4419,Chordata,33815,Aves,36616,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Ichthyornis,36624,NA,Ichthyornis,,,NA,dispar,cf.
150139,occ,NA,,13301,Hesperornis,genus,36620,Early Coniacian,Early Campanian,89.3,70.6,4419,Chordata,33815,Aves,36616,Hesperornithiformes,36617,Hesperornithidae,39248,Hesperornis,36620,NA,Hesperornis,,,NA,sp.,
150155,occ,NA,,13309,Neogaeornis,genus,39247,Late Maastrichtian,,70.6,66,6052,Chordata,33815,Aves,36616,Anseriformes,39620,Vegaviidae,361851,Neogaeornis,39247,NA,Neogaeornis,n. gen.,,NA,wetzeli,n. sp.
150156,occ,NA,,13312,Alexornis,genus,53320,Santonian,,86.3,83.6,4423,Chordata,33815,Aves,36616,Alexornithiformes,71346,Alexornithidae,71342,Alexornis,53320,NA,Alexornis,n. gen.,,NA,antecedens,n. sp.
150157,occ,NA,I,13306,Yacoraitichnus,genus,53259,Maastrichtian,,72.1,66,6049,Chordata,33815,Aves,36616,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Yacoraitichnus,53259,NA,Yacoraitichnus,n. gen.,,NA,avis,n. sp.
150159,occ,NA,,13313,Emuarius,genus,173844,Late Oligocene,Early Miocene,28.4,15.97,4424,Chordata,33815,Aves,36616,Casuariiformes,39285,Casuariidae,39286,Emuarius,173844,NA,Dromaius,,,NA,gidju,n. sp.
150168,occ,NA,,13320,Lithornis,genus,39264,Early Eocene,,55.8,48.6,4416,Chordata,33815,Aves,36616,Lithornithiformes,98812,Lithornithidae,98813,Lithornis,39264,NA,Lithornis,,,NA,vulturinus,
150169,occ,NA,,13321,Paracathartes,genus,39265,Early Eocene,,55.8,48.6,4416,Chordata,33815,Aves,36616,Lithornithiformes,98812,Lithornithidae,98813,Paracathartes,39265,NA,Paracathartes,,,NA,howardae,
150170,occ,NA,,13322,Eocathartes,genus,53326,Lutetian,,47.8,41.3,4416,Chordata,33815,Aves,36616,Ciconiiformes,39633,NO_FAMILY_SPECIFIED,NF,Eocathartes,53326,NA,Eocathartes,,,NA,robustus,
150171,occ,NA,,13323,Neocathartes,genus,53327,Late Eocene,,37.2,33.9,4416,Chordata,33815,Aves,36616,Falconiformes,39316,Neocathartidae,349761,Neocathartes,53327,NA,Neocathartes,,,NA,grallator,
150172,occ,NA,,13324,Diatropornis,genus,53328,Late Eocene,Early Oligocene,37.2,28.4,4416,Chordata,33815,Aves,36616,Cathartiformes,326041,Cathartidae,99060,Diatropornis,53328,NA,Diatropornis,,,NA,ellioti,
150173,occ,NA,,13325,Plesiocathartes,genus,39650,Late Eocene,Early Oligocene,37.2,28.4,4416,Chordata,33815,Aves,36616,Leptosomiformes,368332,NO_FAMILY_SPECIFIED,NF,Plesiocathartes,39650,NA,Plesiocathartes,n. gen.,,NA,europaeus,n. sp.
150175,occ,NA,,13326,Massospondylus,genus,38642,Hettangian,Sinemurian,201.3,190.8,4425,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Massospondylidae,56621,Massospondylus,38642,NA,Massospondylus,,,NA,sp.,
150238,occ,NA,F,13331,Megaloolithus,genus,65584,Late Maastrichtian,,70.6,66,36723,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Megaloolithidae,65555,Megaloolithus,65584,NA,Megaloolithus,,,NA,siruguei,
150240,occ,15707,,13333,Amargasaurus,genus,53960,Barremian,,129.4,125,5970,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Dicraeosauridae,53961,Amargasaurus,53960,NA,Amargasaurus,n. gen.,,NA,cazaui,n. sp.
150241,occ,25326,,13334,Telmatosaurus,genus,64068,Maastrichtian,,72.1,66,37316,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Telmatosaurus,64068,NA,Telmatosaurus,,,NA,transsylvanicus,
150242,occ,22872,,13335,Owenodon,genus,163544,Berriasian,,145,139.8,31500,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Owenodon,163544,NA,Owenodon,,,NA,sp.,
150244,occ,NA,,13335,Palaeocursornis,genus,134978,Berriasian,,145,139.8,4007,Chordata,33815,Reptilia,36322,Pterosauria,38461,NO_FAMILY_SPECIFIED,NF,Palaeocursornis,134978,NA,Palaeocursornis,n. gen.,,NA,biharicus,n. sp.
150248,occ,30609,,13335,Valdosaurus,genus,38733,Berriasian,,145,139.8,50241,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Dryosauridae,38730,Valdosaurus,38733,NA,Valdosaurus,,,NA,canaliculatus,
150309,occ,NA,,13339,Styracosaurus,genus,38860,Late Campanian,,83.5,70.6,5980,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Ceratopsidae,38851,Styracosaurus,38860,NA,Monoclonius,,,NA,nasicornus,n. sp.
150310,occ,NA,,13340,Centrosaurus,genus,38854,Campanian,,83.6,72.1,5980,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Ceratopsidae,38851,Centrosaurus,38854,NA,Monoclonius,,,NA,cutleri,n. sp.
150313,occ,NA,I,13343,Hispanosauropus,genus,68177,Kimmeridgian,,157.3,152.1,5982,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Hispanosauropus,68177,NA,Hispanosauropus,n. gen.,,NA,hauboldi,n. sp.
150314,occ,NA,I,13342,Hispanosauropus,genus,68177,Kimmeridgian,,157.3,152.1,5982,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Hispanosauropus,68177,NA,Hispanosauropus,,,NA,hauboldi,
150315,occ,NA,,13344,Neusticosaurus,genus,36441,Anisian,Ladinian,247.2,237,5985,Chordata,33815,Reptilia,36322,Eosauropterygia,100142,Pachypleurosauridae,38168,Neusticosaurus,36441,NA,Neusticosaurus,,,NA,sp.,
150316,occ,NA,,13344,Mixosaurus,genus,36562,Anisian,Ladinian,247.2,237,5985,Chordata,33815,Reptilia,36322,Ichthyosauria,36543,Mixosauridae,38875,Mixosaurus,36562,NA,Mixosaurus,,,NA,sp.,
150321,occ,NA,,13346,Tallahattaophis,genus,68088,Lutetian,,47.8,41.3,688,Chordata,33815,Reptilia,36322,Squamata,36379,Boidae,38086,Tallahattaophis,68088,NA,Tallahattaophis,n. gen.,,NA,dunni,n. sp.
150322,occ,NA,,13346,Palaeophis,genus,36405,Lutetian,,47.8,41.3,688,Chordata,33815,Reptilia,36322,Squamata,36379,Palaeophiidae,65114,Palaeophis,36405,NA,Palaeophis,,,NA,virginianus,
150324,occ,35786,F,13347,Macroolithus,genus,67183,Maastrichtian,,72.1,66,18353,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Elongatoolithidae,65566,Macroolithus,67183,NA,Macroolithus,,,NA,rugustus,
150326,occ,17810,F,13349,Macroolithus,genus,67183,Maastrichtian,,72.1,66,17027,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Elongatoolithidae,65566,Macroolithus,67183,NA,Macroolithus,,,NA,rugustus,
150327,occ,18458,F,13350,Spheroolithus,genus,67290,Cenomanian,Santonian,100.5,83.6,14217,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Spheroolithidae,67194,Spheroolithus,67290,NA,Spheroolithus,,,NA,sp.,
150350,occ,NA,,13352,Diplodocus,genus,38669,Kimmeridgian,Tithonian,157.3,145,1808,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Diplodocidae,38664,Diplodocus,38669,NA,Diplodocus,,,NA,carnegii,
150351,occ,28458,,13352,Brontosaurus,genus,52983,Kimmeridgian,Tithonian,157.3,145,46207,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Diplodocidae,38664,Brontosaurus,52983,NA,Apatosaurus,,,NA,excelsus,
150352,occ,NA,,13352,Stegosaurus,genus,38814,Kimmeridgian,Tithonian,157.3,145,1808,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Stegosauridae,38803,Stegosaurus,38814,NA,Stegosaurus,,,NA,sp.,
150354,occ,NA,,13352,Camarasaurus,genus,38697,Kimmeridgian,Tithonian,157.3,145,1808,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Camarasauridae,38696,Camarasaurus,38697,NA,Morosaurus,,,NA,sp.,
150469,occ,NA,,13359,Protosuchus,genus,38334,Hettangian,Sinemurian,201.3,190.8,6003,Chordata,33815,Reptilia,36322,Eosuchia,37795,Protosuchidae,38325,Protosuchus,38334,NA,Lesothosuchus,n. gen.,,NA,charigi,n. sp.
150603,occ,NA,,13366,Arambourgiania,genus,156655,Maastrichtian,,72.1,66,31056,Chordata,33815,Reptilia,36322,Pterosauria,38461,Azhdarchidae,81005,Arambourgiania,156655,NA,Titanopteryx,n. gen.,,NA,philadelphiae,n. sp.
150847,occ,NA,,13305,Patagopteryx,genus,53266,Santonian,,86.3,83.6,6047,Chordata,33815,Aves,36616,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Patagopteryx,53266,NA,Patagopteryx,n. gen.,,NA,deferrariisi,n. sp.
150848,occ,30121,,13305,Neuquenornis,genus,53284,Santonian,,86.3,83.6,6046,Chordata,33815,Aves,36616,NO_ORDER_SPECIFIED,NO,Avisauridae,53285,Neuquenornis,53284,NA,Neuquenornis,n. gen.,,NA,volans,n. sp.
150849,occ,NA,,13409,Dilophosaurus,genus,38522,Sinemurian,Pliensbachian,199.3,182.7,13844,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Dilophosaurus,38522,NA,Megalosaurus,,,NA,wetherilli,n. sp.
150850,occ,NA,,13410,Dilophosaurus,genus,38522,Sinemurian,Pliensbachian,199.3,182.7,13844,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Dilophosaurus,38522,NA,Megalosaurus,,,NA,wetherilli,
150851,occ,18326,,13411,Graciliceratops,genus,67673,Cenomanian,Santonian,100.5,83.6,14425,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Graciliceratops,67673,NA,Graciliceratops,n. gen.,,NA,mongoliensis,n. sp.
150856,occ,NA,,13411,Paralligator,genus,38375,Cenomanian,Santonian,100.5,83.6,6048,Chordata,33815,Reptilia,36322,Eosuchia,37795,Paralligatoridae,38374,Paralligator,38375,NA,Paralligator,,,NA,gradilifrons,
150870,occ,NA,,13449,Miotestudo,genus,86854,Miocene,,23.03,5.333,6063,Chordata,33815,Reptilia,36322,Testudines,56475,Testudinidae,37739,Miotestudo,86854,NA,Miotestudo,,,NA,ibba,
150871,occ,NA,,13449,Miocaretta,genus,86856,Miocene,,23.03,5.333,6063,Chordata,33815,Reptilia,36322,Testudines,56475,Cheloniidae,37695,Miocaretta,86856,NA,Miocaretta,,,NA,lankae,
154975,occ,22652,,13777,Bagaceratops,genus,38846,Middle Campanian,,83.5,70.6,6048,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Protoceratopsidae,38845,Bagaceratops,38846,NA,Bagaceratops,n. gen.,,NA,rozhdestvenskyi,n. sp.
154982,occ,NA,,13776,Gilmoreteius,genus,197020,Campanian,,83.6,72.1,10460,Chordata,33815,Reptilia,36322,Squamata,36379,Polyglyphanodontidae,57329,Gilmoreteius,197020,NA,Macrocephalosaurus,,,NA,chulsanensis,n. sp.
154986,occ,NA,,13776,Gobipteryx,genus,39254,Campanian,,83.6,72.1,9759,Chordata,33815,Aves,36616,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Gobipteryx,39254,NA,Gobipteryx,n. gen.,,NA,minuta,n. sp.
168757,occ,NA,,15458,Echmatemys,genus,37721,Wasatchian,,55.8,50.3,7530,Chordata,33815,Reptilia,36322,Testudines,56475,Geoemydidae,276087,Echmatemys,37721,NA,Echmatemys,,,NA,sp.,
168759,occ,NA,,15458,Borealosuchus,genus,110899,Wasatchian,,55.8,50.3,7530,Chordata,33815,Reptilia,36322,Crocodylia,36582,NO_FAMILY_SPECIFIED,NF,Borealosuchus,110899,NA,Borealosuchus,,,NA,sp.,
172068,occ,NA,,15837,Anosteira,genus,37670,Bridgerian,,50.3,46.2,7542,Chordata,33815,Reptilia,36322,Testudines,56475,Carettochelyidae,37667,Anosteira,37670,NA,Anosteira,,,NA,ornata,
172073,occ,NA,,15837,Echmatemys,genus,37721,Bridgerian,,50.3,46.2,7542,Chordata,33815,Reptilia,36322,Testudines,56475,Geoemydidae,276087,Echmatemys,37721,NA,Echmatemys,,,NA,septaria,
172075,occ,NA,,15837,Glyptosaurus,genus,38002,Bridgerian,,50.3,46.2,7542,Chordata,33815,Reptilia,36322,Squamata,36379,Anguidae,37992,Glyptosaurus,38002,NA,Glyptosaurus,,,NA,sylvestris,
205060,occ,NA,,22922,Judithemys,genus,56471,Paleocene,,66,56,6583,Chordata,33815,Reptilia,36322,Testudines,56475,Macrobaenidae,56472,Judithemys,56471,NA,Clemmys,,,NA,backmani,n. sp.
205062,occ,NA,,22924,Borealosuchus,genus,110899,Puercan,,66,63.3,34368,Chordata,33815,Reptilia,36322,Crocodylia,36582,NO_FAMILY_SPECIFIED,NF,Borealosuchus,110899,NA,Leidyosuchus,,,NA,acutidentatus,n. sp.
207924,occ,NA,,23115,Mekosuchus,genus,157972,Holocene,,0.0117,0,4393,Chordata,33815,Reptilia,36322,Crocodylia,36582,Crocodylidae,38435,Mekosuchus,157972,NA,Mekosuchus,n. gen.,,NA,inexpectatus,n. sp.
211642,occ,NA,,23307,Toxochelys,genus,36378,Early Campanian,,83.5,70.6,735,Chordata,33815,Reptilia,36322,Testudines,56475,NO_FAMILY_SPECIFIED,NF,Toxochelys,36378,NA,Toxochelys,,,NA,latiremis,
211695,occ,NA,,23321,Toxochelys,genus,36378,Early Campanian,,83.5,70.6,735,Chordata,33815,Reptilia,36322,Testudines,56475,NO_FAMILY_SPECIFIED,NF,Toxochelys,36378,NA,Toxochelys,,,NA,latiremis,
211706,occ,NA,,23323,Toxochelys,genus,36378,Early Campanian,,83.5,70.6,735,Chordata,33815,Reptilia,36322,Testudines,56475,NO_FAMILY_SPECIFIED,NF,Toxochelys,36378,NA,Toxochelys,,,NA,latiremis,
211729,occ,NA,,15895,Baptemys,genus,37654,Wasatchian,,55.8,50.3,766,Chordata,33815,Reptilia,36322,Testudines,56475,Kinosternoidea,67314,Baptemys,37654,NA,Baptemys,,,NA,tricarinata,
211731,occ,NA,,15895,Plastomenus,genus,37681,Wasatchian,,55.8,50.3,766,Chordata,33815,Reptilia,36322,Testudines,56475,Plastomenidae,105487,Plastomenus,37681,NA,Plastomenus,,,NA,sp.,
211734,occ,NA,,15895,Saniwa,genus,38041,Wasatchian,,55.8,50.3,2028,Chordata,33815,Reptilia,36322,Squamata,36379,NO_FAMILY_SPECIFIED,NF,Saniwa,38041,NA,Saniwa,,,NA,ensidens,cf.
