occurrence_no,record_type,reid_no,flags,collection_no,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,phylum,phylum_no,class,class_no,order,order_no,family,family_no,genus,genus_no,subgenus_no,primary_name,primary_reso,subgenus_name,subgenus_reso,species_name,species_reso
1416894,occ,NA,NA,195994,Diplocidaris,genus,32795,Bathonian,,168.3,166.1,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Diplocidaridae,106809,Diplocidaris,32795,NA,Diplocidaris,,,NA,sp.,
1416984,occ,NA,NA,159505,Polycidaris,genus,32825,Early Toarcian,,183,182,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Polycidaris,32825,NA,Cidaris,,,NA,ilminsterensis,n. sp.
1416986,occ,NA,NA,195995,Polycidaris,genus,32825,Parkinsoni,,171.6,167.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Polycidaris,32825,NA,Cidaris,,,NA,confluens,n. sp.
1416987,occ,NA,NA,195996,Polycidaris,genus,32825,Early Tithonian,,150.8,145,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Polycidaris,32825,NA,Polycidaris,,,NA,legayi,?
1416988,occ,NA,NA,195997,Polycidaris,genus,32825,Early Tithonian,,150.8,145,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Polycidaris,32825,NA,Polycidaris,,,NA,legayi,?
1416989,occ,NA,NA,195998,Polycidaris,genus,32825,Tithonian,,152.1,145,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Polycidaris,32825,NA,Polycidaris,,,NA,legayi,?
1416990,occ,NA,NA,195999,Polycidaris,genus,32825,Tithonian,,152.1,145,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Polycidaris,32825,NA,Polycidaris,,,NA,legayi,?
1416991,occ,NA,NA,196000,Polycidaris,genus,32825,Early Tithonian,,150.8,145,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Polycidaris,32825,NA,Polycidaris,,,NA,legayi,?
1416994,occ,NA,NA,159751,Paracidaris,genus,32817,Aalenian,,174.1,170.3,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris (Anisocidaris),32817,32785,Anisocidaris,,,NA,bouchardii,
1416995,occ,NA,NA,196002,Paracidaris,genus,32817,Laeviuscula,,171.6,167.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris (Anisocidaris),32817,32785,Anisocidaris,,,NA,zschokkei,
1416996,occ,NA,NA,196003,Paracidaris,genus,32817,Laeviuscula,,171.6,167.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris (Anisocidaris),32817,32785,Anisocidaris,,,NA,zschokkei,
1416997,occ,NA,NA,196004,Paracidaris,genus,32817,Parkinsoni,,171.6,167.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris (Anisocidaris),32817,32785,Anisocidaris,,,NA,bajociensis,
1416998,occ,NA,NA,196005,Paracidaris,genus,32817,Parkinsoni,,171.6,167.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris (Anisocidaris),32817,32785,Anisocidaris,,,NA,bajociensis,
1416999,occ,NA,NA,196006,Paracidaris,genus,32817,Parkinsoni,,171.6,167.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris (Anisocidaris),32817,32785,Anisocidaris,,,NA,bajociensis,
1417000,occ,NA,NA,196007,Paracidaris,genus,32817,Parkinsoni,,171.6,167.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris (Anisocidaris),32817,32785,Anisocidaris,,,NA,bajociensis,
1417001,occ,NA,NA,158141,Paracidaris,genus,32817,Parkinsoni,,171.6,167.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris (Anisocidaris),32817,32785,Anisocidaris,,,NA,bathonica,
1417002,occ,NA,NA,196008,Paracidaris,genus,32817,Middle Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris (Anisocidaris),32817,32785,Cidaris,,,NA,smithii,n. sp.
1417003,occ,NA,NA,196009,Paracidaris,genus,32817,Middle Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris (Anisocidaris),32817,32785,Cidaris,,,NA,smithii,
1417004,occ,NA,NA,42340,Paracidaris,genus,32817,Middle Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris (Anisocidaris),32817,32785,Anisocidaris,,,NA,smithii,
1417005,occ,NA,NA,196010,Paracidaris,genus,32817,Middle Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris (Anisocidaris),32817,32785,Anisocidaris,,,NA,smithii,
1417006,occ,NA,NA,196011,Paracidaris,genus,32817,Middle Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris (Anisocidaris),32817,32785,Anisocidaris,,,NA,smithii,
1417007,occ,NA,NA,42338,Paracidaris,genus,32817,Middle Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris (Anisocidaris),32817,32785,Anisocidaris,,,NA,smithii,
1417008,occ,NA,NA,196012,Paracidaris,genus,32817,Middle Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris (Anisocidaris),32817,32785,Anisocidaris,,,NA,smithii,
1417009,occ,NA,NA,196013,Paracidaris,genus,32817,Oxfordian,,163.5,157.3,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris (Anisocidaris),32817,32785,Anisocidaris,,,NA,smithii,
1417010,occ,NA,NA,196014,Paracidaris,genus,32817,Middle Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris (Anisocidaris),32817,32785,Anisocidaris,,,NA,smithii,
1417011,occ,NA,NA,196015,Paracidaris,genus,32817,Middle Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris (Anisocidaris),32817,32785,Anisocidaris,,,NA,smithii,
1417012,occ,NA,NA,196016,Paracidaris,genus,32817,Early Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris (Anisocidaris),32817,32785,Anisocidaris,,,NA,smithii,
1417112,occ,NA,NA,196061,Paracidaris,genus,32817,Middle Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris,32817,NA,Paracidaris,,,NA,florigemma,
1417113,occ,NA,NA,196062,Paracidaris,genus,32817,Middle Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris,32817,NA,Paracidaris,,,NA,florigemma,
1417114,occ,NA,NA,196063,Paracidaris,genus,32817,Middle Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris,32817,NA,Paracidaris,,,NA,florigemma,
1417115,occ,NA,NA,196064,Paracidaris,genus,32817,Middle Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris,32817,NA,Paracidaris,,,NA,florigemma,
1417116,occ,NA,NA,196065,Paracidaris,genus,32817,Middle Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris,32817,NA,Paracidaris,,,NA,florigemma,
1417117,occ,NA,NA,42337,Paracidaris,genus,32817,Late Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris,32817,NA,Paracidaris,,,NA,florigemma,
1417118,occ,NA,NA,196066,Paracidaris,genus,32817,Middle Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris,32817,NA,Paracidaris,,,NA,florigemma,
1417119,occ,NA,NA,196067,Paracidaris,genus,32817,Middle Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris,32817,NA,Paracidaris,,,NA,florigemma,
1417120,occ,NA,NA,196068,Paracidaris,genus,32817,Middle Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris,32817,NA,Paracidaris,,,NA,florigemma,
1417124,occ,NA,NA,196069,Paracidaris,genus,32817,Middle Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris,32817,NA,Paracidaris,,,NA,florigemma,
1417125,occ,NA,NA,196070,Paracidaris,genus,32817,Middle Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris,32817,NA,Paracidaris,,,NA,florigemma,
1417126,occ,NA,NA,196071,Paracidaris,genus,32817,Middle Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris,32817,NA,Paracidaris,,,NA,florigemma,
1417127,occ,NA,NA,196072,Paracidaris,genus,32817,Late Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris,32817,NA,Paracidaris,,,NA,florigemma,
1417332,occ,NA,NA,196148,Caenocidaris,genus,32788,Late Toarcian,,180.1,175.6,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Paracidaridae,375728,Caenocidaris,32788,NA,Cidaris,,,NA,yeovilensis,n. sp.
1417354,occ,NA,NA,196154,Trichinocrinus,genus,31672,Whiterockian,,471.8,457.5,66728,Echinodermata,30739,Crinoidea,31590,Diplobathrida,31593,Rhodocrinitidae,203957,Trichinocrinus,31672,NA,Trichinocrinus,,,NA,terranovicus,
1417355,occ,NA,NA,196154,Isotomocrinus,genus,31942,Whiterockian,,471.8,457.5,66728,Echinodermata,30739,Crinoidea,31590,Homocrinida,259489,Cincinnaticrinidae,103460,Isotomocrinus,31942,NA,Isotomocrinus,,,NA,apheles,
1417356,occ,NA,NA,196154,Brechmocrinus,genus,259441,Whiterockian,,471.8,457.5,66728,Echinodermata,30739,Crinoidea,31590,Dendrocrinida,123537,Dendrocrinidae,86727,Brechmocrinus,259441,NA,Brechmocrinus,,,NA,eos,
1417397,occ,NA,NA,196162,Isotomocrinus,genus,31942,Whiterockian,,471.8,457.5,66728,Echinodermata,30739,Crinoidea,31590,Homocrinida,259489,Cincinnaticrinidae,103460,Isotomocrinus,31942,NA,Isotomocrinus,,,NA,apheles,
1417398,occ,NA,NA,196163,Isotomocrinus,genus,31942,Whiterockian,,471.8,457.5,66728,Echinodermata,30739,Crinoidea,31590,Homocrinida,259489,Cincinnaticrinidae,103460,Isotomocrinus,31942,NA,Isotomocrinus,,,NA,apheles,
1417399,occ,NA,NA,196163,Brechmocrinus,genus,259441,Whiterockian,,471.8,457.5,66728,Echinodermata,30739,Crinoidea,31590,Dendrocrinida,123537,Dendrocrinidae,86727,Brechmocrinus,259441,NA,Brechmocrinus,,,NA,eos,
1417545,occ,NA,NA,196208,Plegiocidaris,genus,32823,Late Bathonian,,167.7,164.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,NO_FAMILY_SPECIFIED,NF,Plegiocidaris,32823,NA,Plegiocidaris,,,NA,bradfordensis,
1417546,occ,NA,NA,196209,Plegiocidaris,genus,32823,Late Bathonian,,167.7,164.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,NO_FAMILY_SPECIFIED,NF,Plegiocidaris,32823,NA,Cidaris,,,NA,bradfordensis,n. sp.
1417547,occ,NA,NA,196210,Plegiocidaris,genus,32823,Late Bathonian,,167.7,164.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,NO_FAMILY_SPECIFIED,NF,Plegiocidaris,32823,NA,Plegiocidaris,,,NA,bradfordensis,
1417550,occ,NA,NA,196211,Plegiocidaris,genus,32823,Late Bathonian,,167.7,164.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,NO_FAMILY_SPECIFIED,NF,Plegiocidaris,32823,NA,Plegiocidaris,,,NA,bradfordensis,
1417551,occ,NA,NA,196212,Plegiocidaris,genus,32823,Late Bathonian,,167.7,164.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,NO_FAMILY_SPECIFIED,NF,Plegiocidaris,32823,NA,Plegiocidaris,,,NA,bradfordensis,
1417552,occ,NA,NA,196213,Plegiocidaris,genus,32823,Late Bathonian,,167.7,164.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,NO_FAMILY_SPECIFIED,NF,Plegiocidaris,32823,NA,Plegiocidaris,,,NA,bradfordensis,
1417553,occ,NA,NA,196214,Plegiocidaris,genus,32823,Parkinsoni,,171.6,167.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,NO_FAMILY_SPECIFIED,NF,Plegiocidaris,32823,NA,Plegiocidaris,,,NA,saemanni,
1417554,occ,NA,NA,196215,Plegiocidaris,genus,32823,Parkinsoni,,171.6,167.7,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,NO_FAMILY_SPECIFIED,NF,Plegiocidaris,32823,NA,Plegiocidaris,,,NA,saemanni,
1417560,occ,NA,NA,196014,Pelanechinus,genus,32850,Middle Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Echinothurioida,168556,Pelanechinidae,168403,Pelanechinus,32850,NA,Hemipedina,,,NA,corallina,n. sp.
1417561,occ,NA,NA,196009,Pelanechinus,genus,32850,Middle Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Echinothurioida,168556,Pelanechinidae,168403,Pelanechinus,32850,NA,Hemipedina,,,NA,corallina,
1417562,occ,NA,NA,196219,Pelanechinus,genus,32850,Middle Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Echinothurioida,168556,Pelanechinidae,168403,Pelanechinus,32850,NA,Pelanechinus,,,NA,corallinus,
1417563,occ,NA,NA,196220,Pseudopedina,genus,32882,Laeviuscula,,171.6,167.7,66694,Echinodermata,30739,Echinoidea,168786,Echinothurioida,168556,Pelanechinidae,168403,Pseudopedina,32882,NA,Pseudopedina,,,NA,bakeri,
1417566,occ,NA,NA,196221,Pseudopedina,genus,32882,Middle Aalenian,,175.6,171.6,66694,Echinodermata,30739,Echinoidea,168786,Echinothurioida,168556,Pelanechinidae,168403,Pseudopedina,32882,NA,Pseudopedina,,,NA,bakeri,
1417567,occ,NA,NA,196222,Pseudopedina,genus,32882,Aalenian,,174.1,170.3,66694,Echinodermata,30739,Echinoidea,168786,Echinothurioida,168556,Pelanechinidae,168403,Pseudopedina,32882,NA,Pseudopedina,,,NA,bakeri,
1417568,occ,NA,NA,196223,Pseudopedina,genus,32882,Late Bajocian,,171.6,167.7,66694,Echinodermata,30739,Echinoidea,168786,Echinothurioida,168556,Pelanechinidae,168403,Pseudopedina,32882,NA,Echinopsis,,,NA,smithii,n. sp.
1417569,occ,NA,NA,196224,Pseudopedina,genus,32882,Middle Bathonian,,167.7,164.7,66694,Echinodermata,30739,Echinoidea,168786,Echinothurioida,168556,Pelanechinidae,168403,Pseudopedina,32882,NA,Pseudopedina,,,NA,divionensis,
1417570,occ,NA,NA,196225,Pseudopedina,genus,32882,Garantiana,Parkinsoni,171.6,167.7,66694,Echinodermata,30739,Echinoidea,168786,Echinothurioida,168556,Pelanechinidae,168403,Pseudopedina,32882,NA,Pseudopedina,,,NA,divionensis,
1417571,occ,NA,NA,196226,Pseudopedina,genus,32882,Late Bathonian,,167.7,164.7,66694,Echinodermata,30739,Echinoidea,168786,Echinothurioida,168556,Pelanechinidae,168403,Pseudopedina,32882,NA,Pseudopedina,,,NA,divionensis,
1417572,occ,NA,NA,196227,Culozoma,genus,375751,Scissum,Murchisonae,175.6,171.6,66694,Echinodermata,30739,Echinoidea,168786,Aspidodiadematoida,168408,Aspidodiadematidae,168950,Culozoma,375751,NA,Culozoma,,,NA,baroini,
1417585,occ,NA,NA,196231,Gymnotiara,genus,375753,Sauzei,,171.6,167.7,66694,Echinodermata,30739,Echinoidea,168786,Aspidodiadematoida,168408,Aspidodiadematidae,168950,Gymnotiara,375753,NA,Gymnotiara,,,NA,dumortieri,?
1417590,occ,NA,NA,196233,Disaster,genus,33270,Late Callovian,,164.7,161.2,31504,Echinodermata,30739,Echinoidea,168786,NO_ORDER_SPECIFIED,NO,Disasteridae,168498,Disaster,33270,NA,Disaster,,,NA,moeschi,
1417591,occ,NA,NA,196234,Disaster,genus,33270,Late Callovian,,164.7,161.2,31504,Echinodermata,30739,Echinoidea,168786,NO_ORDER_SPECIFIED,NO,Disasteridae,168498,Disaster,33270,NA,Disaster,,,NA,moeschi,
1417592,occ,NA,NA,196235,Trochotiara,genus,32994,Middle Callovian,Early Oxfordian,164.7,155.7,31504,Echinodermata,30739,Echinoidea,168786,Calycina,53897,NO_FAMILY_SPECIFIED,NF,Trochotiara,32994,NA,Trochotiara,,,NA,superbum,
1417593,occ,NA,NA,196236,Trochotiara,genus,32994,Middle Callovian,Early Oxfordian,164.7,155.7,31504,Echinodermata,30739,Echinoidea,168786,Calycina,53897,NO_FAMILY_SPECIFIED,NF,Trochotiara,32994,NA,Trochotiara,,,NA,superbum,
1417594,occ,NA,NA,196237,Hemipedina,genus,32871,Bifrons,,182,175.6,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Hemipedina,32871,NA,Pedina,,,NA,etheridgii,n. sp.
1417595,occ,NA,NA,196238,Hemipedina,genus,32871,Bifrons,,182,175.6,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Hemipedina,32871,NA,Hemipedina,,,NA,etheridgii,
1417596,occ,NA,NA,159300,Hemipedina,genus,32871,Spinatum,,189.6,183,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Hemipedina,32871,NA,Hemipedina,,,NA,jardinii,
1417597,occ,NA,NA,196239,Hemipedina,genus,32871,Spinatum,,189.6,183,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Hemipedina,32871,NA,Hemipedina,,,NA,jardinii,n. sp.
1417599,occ,NA,NA,159751,Hemipedina,genus,32871,Aalenian,,174.1,170.3,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Hemipedina,32871,NA,Hemipedina,,,NA,perforata,
1417600,occ,NA,NA,77240,Hemipedina,genus,32871,Murchisonae,,175.6,171.6,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Hemipedina,32871,NA,Hemipedina,,,NA,ferryi,
1417601,occ,NA,NA,196240,Hemipedina,genus,32871,Murchisonae,,175.6,171.6,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Hemipedina,32871,NA,Hemipedina,,,NA,perforata,
1417602,occ,NA,NA,196241,Hemipedina,genus,32871,Late Bathonian,Early Callovian,167.7,161.2,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Hemipedina,32871,NA,Hemipedina,,,NA,woodwardii,
1417603,occ,NA,NA,196242,Hemipedina,genus,32871,Late Bathonian,Early Callovian,167.7,161.2,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Hemipedina,32871,NA,Hemipedina,,,NA,woodwardii,
1417604,occ,NA,NA,196243,Hemipedina,genus,32871,Late Bathonian,Early Callovian,167.7,161.2,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Hemipedina,32871,NA,Hemipedina,,,NA,woodwardii,n. sp.
1417605,occ,NA,NA,196244,Hemipedina,genus,32871,Late Bathonian,Early Callovian,167.7,161.2,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Hemipedina,32871,NA,Hemipedina,,,NA,woodwardii,
1417606,occ,NA,NA,196245,Hemipedina,genus,32871,Early Callovian,,164.7,161.2,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Hemipedina,32871,NA,Hemipedina,,,NA,woodwardii,
1417607,occ,NA,NA,196246,Hemipedina,genus,32871,Middle Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Hemipedina,32871,NA,Hemipedina,,,NA,tuberculosa,n. sp.
1417608,occ,NA,NA,42340,Hemipedina,genus,32871,Middle Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Hemipedina,32871,NA,Hemipedina,,,NA,tuberculosa,
1417609,occ,NA,NA,196219,Hemipedina,genus,32871,Middle Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Hemipedina,32871,NA,Hemipedina,,,NA,tuberculosa,
1417610,occ,NA,NA,196247,Hemipedina,genus,32871,Early Tithonian,,150.8,145,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Hemipedina,32871,NA,Hemipedina,,,NA,beaugrandi,
1417611,occ,NA,NA,196248,Phymopedina,genus,32880,Late Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Phymopedina,32880,NA,Hemipedina,,,NA,marchamensis,n. sp.
1417612,occ,NA,NA,196249,Phymopedina,genus,32880,Late Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Phymopedina,32880,NA,Phymopedina,,,NA,marchamensis,
1417613,occ,NA,NA,196250,Phymopedina,genus,32880,Middle Oxfordian,,161.2,155.7,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Phymopedina,32880,NA,Phymopedina,,,NA,marchamensis,
1417614,occ,NA,NA,196251,Phymopedina,genus,32880,Early Tithonian,,150.8,145,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Phymopedina,32880,NA,Hemipedina,,,NA,morrisii,n. sp.
1417615,occ,NA,NA,195997,Phymopedina,genus,32880,Early Tithonian,,150.8,145,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Phymopedina,32880,NA,Hemipedina,,,NA,cunningtoni,n. sp.
1417840,occ,NA,NA,196362,Diademopsis,genus,32869,Planorbis,,201.3,196.5,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Diademopsis,32869,NA,Hemipedina,,,NA,bechei,n. sp.
1417842,occ,NA,NA,196363,Diademopsis,genus,32869,Rhaetian,,208.5,201.3,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Diademopsis,32869,NA,Hemipedina,,,NA,tomesii,n. sp.
1417843,occ,NA,NA,123982,Diademopsis,genus,32869,Planorbis,,201.3,196.5,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Diademopsis,32869,NA,Hemipedina,,,NA,tomesii,
1417844,occ,NA,NA,196364,Diademopsis,genus,32869,Planorbis,,201.3,196.5,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Diademopsis,32869,NA,Diademopsis,,,NA,serialis,
1417845,occ,NA,NA,159419,Diademopsis,genus,32869,Bucklandi,,196.5,189.6,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Diademopsis,32869,NA,Diademopsis,,,NA,serialis,
1417846,occ,NA,NA,196365,Rhabdocidaris,genus,32831,Murchisonae,,175.6,171.6,66789,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Rhabdocidaridae,58212,Rhabdocidaris,32831,NA,Cidaris,,,NA,fowleri,n. sp.
1417847,occ,NA,NA,196365,Diplocidaris,genus,32795,Murchisonae,,175.6,171.6,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Diplocidaridae,106809,Diplocidaris,32795,NA,Diplocidaris,,,NA,wrightii,n. sp.
1417848,occ,NA,NA,196365,Paracidaris,genus,32817,Murchisonae,,175.6,171.6,66694,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Polycidaridae,141954,Paracidaris (Anisocidaris),32817,32785,Cidaris,,,NA,bouchardii,n. sp.
1417850,occ,NA,NA,196365,Pseudopedina,genus,32882,Murchisonae,,175.6,171.6,66694,Echinodermata,30739,Echinoidea,168786,Echinothurioida,168556,Pelanechinidae,168403,Pseudopedina,32882,NA,Pedina,,,NA,bakeri,n. sp.
1417852,occ,NA,NA,196365,Hemipedina,genus,32871,Murchisonae,,175.6,171.6,66789,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Hemipedina,32871,NA,Goniopygus,,,NA,perforatus,n. sp.
1417853,occ,NA,NA,196365,Diademopsis,genus,32869,Murchisonae,,175.6,171.6,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Diademopsis,32869,NA,Hemipedina,,,NA,tetragramma,n. sp.
1417854,occ,NA,NA,77240,Pseudopedina,genus,32882,Murchisonae,,175.6,171.6,66694,Echinodermata,30739,Echinoidea,168786,Echinothurioida,168556,Pelanechinidae,168403,Pseudopedina,32882,NA,Soudetaster,,,NA,martinezae,n. sp.
1417857,occ,NA,NA,196366,Diademopsis,genus,32869,Parkinsoni,,171.6,167.7,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Diademopsis,32869,NA,Diademopsis,,,NA,bonei,?
1417858,occ,NA,NA,196367,Diademopsis,genus,32869,Middle Bathonian,,167.7,164.7,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Diademopsis,32869,NA,Hemipedina,,,NA,davidsoni,n. sp.
1417859,occ,NA,NA,196368,Diademopsis,genus,32869,Late Bathonian,Early Callovian,167.7,161.2,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Diademopsis,32869,NA,Hemipedina,,,NA,microgramma,n. sp.
1417860,occ,35169,NA,196369,Pedina,genus,32878,Parkinsoni,,171.6,167.7,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Pedina,32878,NA,Pedina,,,NA,salteri,
1417861,occ,NA,NA,158147,Pedina,genus,32878,Parkinsoni,,171.6,167.7,66694,Echinodermata,30739,Echinoidea,168786,Pedinoida,168952,Pedinidae,168954,Pedina,32878,NA,Pedina,,,NA,salteri,
